Gene	Brain_Female1	Brain_Male1	Brain_Male2	Cerebellum_Female1	Cerebellum_Male1	Heart_Female1	Heart_Male1	Kidney_Female1	Kidney_Male1	Liver_Female1	Liver_Male1	Ovary_Female1	Ovary_Female2	Placenta_Indiv1	Placenta_Indiv2	Placenta_Indiv3	Testis_Male1	Testis_Male2	Testis_Male3
Locus_232104	0.62	0.74	0.86	0.41	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMODG00000019168	97.14	120.73	317.42	114.67	131.65	135.38	143.32	80.85	93.87	62.57	71.27	172.59	57.84	185.15	50.99	75.18	77.99	148.11	197.06
ENSMODG00000025119	0.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMODG00000000764	0.52	0.43	0.2	6.1	4.98	0	0	0.15	0	0	0	0	0.11	0	0.09	0	0.39	0	0.05
ENSMODG00000008837	12.22	20.37	9.99	25.59	36.2	87.02	52.92	66.5	33.58	72.4	37.19	20.77	13.7	28.44	24.22	20.46	30.08	47.57	20.85
Locus_91165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0.44	0.73
ENSMODG00000010003	6.95	6.75	7.65	7.04	6.79	3.73	6.53	4.77	4.63	7.54	8.86	6.11	7.77	5.85	8.75	7.22	7.68	7.19	8.96
ENSMODG00000012815	1.74	2.14	1.98	3.01	2.8	0.41	0.6	0.56	0.72	0	0.22	0.45	0.62	0.19	0.05	0.18	9.33	7.11	5.91
ENSMODG00000024638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMODG00000008855	0	0	0.06	0	0	0	1.31	0	0	154	127.09	0.03	0.02	0.76	0.35	0	0	0	0.03
ENSMODG00000007162	10.92	8.77	9.37	12.92	12.44	24.38	15.47	14.62	11.9	14.38	9.69	9.82	10.76	14.04	9.94	10.97	11.1	8.21	10.22
ENSMODG00000017482	0	0	0	0.11	0	0	0	0	0	0	0	0	0	0	0	0	7.74	14.05	10.75
ENSMODG00000012979	0.45	0.68	0.39	0.47	0.37	0.98	0.72	0.57	1.21	0.21	0.31	0.16	0.03	0.07	0	0.09	1.98	2.7	1.92
ENSMODG00000024872	6.26	5.13	7.11	2.94	5.5	3.54	2.13	24.21	15.42	25.9	22.87	4.63	2.5	6.55	9.31	0.93	4.76	1.99	2.85
ENSMODG00000015742	36.85	54.78	31.66	42.16	45.92	68.48	49.47	60.59	81.87	58.84	97.55	12.46	13.29	20.06	46.98	10.54	16.51	15.15	19.14
ENSMODG00000020445	45.24	50.53	177.15	32.93	34.86	16.38	17	17.85	16.93	33.1	37.45	54.41	17.74	51.59	24.92	23.52	13.33	20.23	38.54
Locus_229718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.37	0.37	1.3
ENSMODG00000016812	6.84	4.15	2.49	5.89	3.3	4.51	3.56	7.36	6.57	8.1	5.71	4.2	5	3.25	0.81	3.65	9.47	8.35	5.5
ENSMODG00000010676	16.06	20.52	37.33	22.53	24.9	28.09	21.53	28.69	31.37	11.15	13.33	30.73	15	30.64	19.84	19.96	33.34	36.12	66.94
ENSMODG00000011489	0	0	0.44	0.26	0	0	0.18	0	0.24	344.04	559.33	0.17	0.12	0	0	0	0	0	0.06
ENSMODG00000009456	17.23	10.53	8.84	13.18	10.47	12.1	16.59	24.37	23.31	20.13	6.99	22.48	17.28	20.25	6.55	13.47	31.59	31.15	27.71
ENSMODG00000017919	2.67	2.15	4.63	0.86	0.85	0.14	1.29	1.44	1.45	1.77	1.31	3.53	4.85	7.81	8.93	5.52	3.3	3.05	10.2
ENSMODG00000007402	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0.11	0.06
ENSMODG00000003232	0.03	0	0.55	0.07	0	0	0	11.31	3.48	778.78	472.54	0.09	0	0	0.06	0.2	1.06	1.28	1.42
blastnMouse.Locus_2839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMODG00000008897	4.65	3.89	26.18	0	0	0	0.28	0.87	1.56	0	0	14.66	4.56	1.33	0.21	0.24	0.36	0.28	1.43
ENSMODG00000018402	33.4	38.29	34.45	44.32	44.11	267.57	104.26	17.8	17.17	12.11	9.88	9.94	10.1	15.47	16.07	12.56	11.72	14.93	8.11
Locus_372046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.57	6.36	1.77
Locus_314903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.54	0.95	0.94	1.79
ENSMODG00000009582	54.68	59.4	34.54	60	73.95	15.58	7.7	7.08	5.5	1.06	1.04	2.25	3.25	1.82	5.55	4.23	0.89	1.32	0.85
Locus_418490	0	0	0	0	0	0	0	0	0.45	0	0	0	0	0	0	0	6.29	1.16	1.05
ENSMODG00000025164	0.7	0.58	0.36	0.32	0.11	0	0	0	0	0	0	0.41	0.24	0	0	0	0.87	1.28	1.3
ENSMODG00000017279	21.63	20.36	15.08	19.96	20.31	12.59	16.36	9.74	14.3	4.42	4.08	10.5	18.01	13.12	12.05	20	6.38	8.06	7.54
ENSMODG00000009221	0.01	0	0.11	0	0	0	0	0	0	0	0	0.09	0.03	0	0.03	0	54.7	62.76	75.36
Locus_121425	0	0	0.08	0	0	0	0.07	0	0	0	0	0	0.03	0	0	0	12.4	6.04	3.87
ENSMODG00000008343	3.97	4.85	5.84	3.56	0.66	22.42	20.57	16.95	15.57	9.65	5.16	11.63	13.34	8.27	6.73	4.46	24	29.71	32.8
Locus_229845	0	0	0	0	0	0	0	0	0	0	0	0.14	0.11	0	0	0	0	1.07	0
ENSMODG00000016765	1.59	2.64	4.57	3.65	3.49	0.46	0.65	3.74	5.27	0.89	0.58	10.22	3.38	3.41	6.38	4.41	12.67	12.46	17.15
Locus_419299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.44	6.61	8.39
ENSMODG00000006018	6.51	4.06	5.36	1.44	0.95	0.17	0	0	0	0.54	0.8	0.03	0.03	0	0	0	0.91	0.26	1.11
ENSMODG00000012316	1.12	2.21	1.36	1.21	1.34	4.22	5.94	28.39	24.61	49.38	55.03	0.12	0.3	1.86	3.88	7.14	5.9	9.7	9.32
Locus_418943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.83	1.58
ENSMODG00000011940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Locus_420660	0.55	0.65	0.3	0	0.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMODG00000003145	5.66	5.47	8.24	2.94	3.04	2.05	3.51	5.1	5.01	2.75	3.66	16.11	13.07	10.23	8.73	9.97	8.93	9.33	13.38
ENSMODG00000025513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71.85	57.76	109.32
ENSMODG00000006890	0	0	0	0	0	0.22	0	61.89	80.46	0	0	0.18	0.4	0	0	0	0	0	0
ENSMODG00000005736	0	0	0	0	0	0	0	0	0	0	0	0.14	0	0	0	0	0	0	0
Locus_317243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	28.66	19.7	18.32
ENSMODG00000019426	4.55	2.2	2.79	1.36	0.6	1.26	1.16	0.92	0.56	0.34	1.5	1.61	2	1.42	1.17	2.9	5.14	3.86	7.49
ENSMODG00000013850	12.19	15.49	10.39	11.26	13.22	14	15.58	9.13	12.36	16.6	17.35	7.95	13.91	8.9	40.18	23.45	70.72	73.56	53.74
Locus_120373	0	0	0	0.31	0.31	1.31	0	0.76	0.58	0	0	0	0	0	0	0	0	0.5	0.41
ENSMODG00000002051	0.82	0.6	1.21	1.44	0.77	0.69	0.85	0.67	0.2	0.25	0	1.37	1.26	0.8	3.02	0.51	3.77	3.55	5.11
ENSMODG00000013073	15.41	16.32	19.74	31.73	29.5	43.54	23.77	32.09	19.44	27.17	26.84	29.71	15.12	21.21	5.77	8.17	26.02	24.83	28.59
Locus_120865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.48	2.84
ENSMODG00000016578	0	0	0.11	0	0	0	0	0	0	0	0	0.11	0.08	0.1	0.05	0.18	5.34	7.59	2.92
blastnPan.Locus_145705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMODG00000019316	7.81	11.37	9.04	46.98	60.65	0	0.24	7.41	5.13	17.97	11.54	0.07	0.44	3.91	1.22	0.16	0.85	0.97	0.91
ENSMODG00000014216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.59	1.07	0.63
Locus_121760	0	0.29	0	0.16	0	0	0	0	0	0	0	0.13	0.1	0.23	0	0.14	3.33	7.33	3.16
ENSMODG00000007897	14.01	13.08	32.09	15.8	12.41	28.23	23.91	5.44	4.36	3.7	3.07	19.76	8.5	5.18	2.68	4.6	3.83	7.11	7.82
blastnPlatypus.Locus_166706	0	0	0	0	0	2.85	0	0	0	0	0	0.58	0	0.99	0	0	0	0	0
Locus_392361	1	1.67	0	0.46	0.46	0	0	0	0	0	0	1.37	0.58	1.66	2.14	1.67	0	0.37	0.2
ENSMODG00000011590	3.74	6.96	7.36	5.14	5.38	7.41	7.57	11.47	10.84	15.1	15.8	11.47	10.3	93.73	95.36	203.76	31.46	28.49	31.68
ENSMODG00000002153	0.64	0.89	0.27	0.77	0.54	0	0	27.51	34.73	8.71	9.42	1.37	3.82	6.22	12.18	20.89	0	0	0.02
ENSMODG00000016153	0.52	1.2	0.22	0.66	0.79	1.38	0.65	2.41	3.65	3.27	3.07	1.58	4.46	1.25	0.72	1.69	8.78	9.93	4.14
ENSMODG00000024523	2.52	1.64	1.89	2.07	1.64	0.55	0.66	1.51	1.18	0.59	1.25	5.96	6.1	1.03	0.82	1.54	19.76	20.15	16.31
ENSMODG00000022639	3.46	2.27	2.45	2.09	1.24	12.19	7.59	9.65	13.84	10.31	4.15	9.61	5.79	8.47	0.32	3.81	2.03	2.33	2.54
ENSMODG00000010026	4.63	7.81	6.79	1.52	1.26	5.28	12.21	7.08	13.52	15.91	17.62	26	22.33	34.29	22.2	29.09	52.86	43.45	119.03
Locus_122326	0	0	0.16	0.2	0	0	0	0	0	0	0	0	0.06	0.28	0.15	0	1.26	3.12	2.88
Locus_188707	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0	0.94	0.93	1.64
ENSMODG00000014755	0.02	0.1	0.4	0.48	0.05	0.11	0.11	0	0	0	0	0.25	0.1	0.23	0	0.1	0.52	1.07	1.51
ENSMODG00000024229	0.41	0	0.39	0	1.39	5.83	5.86	0.57	2.58	0	0	0.2	0	0	0	0	0	0.37	0
ENSMODG00000004844	4.78	2.56	0.36	3.92	3.41	6.13	6.59	7.89	4.96	11.69	7.92	1.23	3.11	1.51	0.71	2.96	17.65	22.3	5.03
ENSMODG00000024553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMODG00000004508	19.3	12.92	18.28	11.8	11.27	8.52	10.62	7.08	8.91	10.11	12.54	10.33	7.12	9.72	6.6	20.65	21.63	20.35	19.4
ENSMODG00000017778	7.02	6.56	12.46	5.47	8.61	9.47	8.95	7.53	7.6	11.12	6.5	17.51	8.33	13.53	1.28	5.46	13.37	21.09	22
ENSMODG00000012677	0	0	0	0	0	0	0.94	8.33	5.76	8.03	0.49	0.76	1.03	0.11	0.12	0.14	0	0.48	0.26
ENSMODG00000007917	13.55	7.58	14	3.55	2.69	6.53	6.42	6.09	7.69	2.81	1.38	22.78	13.16	6.5	4.05	2.86	8.79	10.67	23.2
ENSMODG00000015379	0.24	0.76	0.47	0.42	0.55	383.04	334.42	1.01	0.51	0	0	0.12	0	0	0	0.25	0	0	0.18
ENSMODG00000021401	0.61	0.61	2.3	0.27	0	0.14	0.33	0.16	0.25	0	0.22	2.4	0.72	1.21	0.26	1.16	0.22	0.86	1.42
Locus_91799	0	0	0	0	0	0	0	0	0	0	0	0	0	7.89	0.54	51.14	0	0.18	0.3
ENSMODG00000002369	31	33.18	38.68	30.82	34.64	1.35	0.35	1.18	0.42	1.66	2.91	1.81	1.51	1.1	4.37	1.94	1.42	1.4	1.44
ENSMODG00000011147	4.06	6.09	2.64	3.25	2.86	21.61	13.76	17.13	28.57	4.39	6.13	11.12	12.32	23.09	25.66	22.37	4.58	4.45	2.55
Locus_98628	0	0	0	0	0	0	0	0	0.44	0	0	0.1	0	1.57	0	0.22	1.17	1.54	1.99
ENSMODG00000019497	112.67	147.37	67.49	187.99	214.99	186.15	99.88	203.86	162.2	458.55	576.52	42.37	145.11	68.41	295.97	456.18	60.1	54.29	16.29
Locus_186196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0.66	2.04
ENSMODG00000014978	1.93	1.38	2.33	0.19	0.13	0.13	0.13	0.46	0.47	0	0	25.25	10.46	3.94	1.08	1.73	26.61	30.94	40.21
ENSMODG00000001567	0	0	0	0.15	0.15	0	0	0	0	0	0	0	0.09	0	0	0	1.68	3.08	2.13
Locus_320902	0.15	0	0	0	0	0.72	0	0	0	0	0	0	0	0	0	0	0.56	0.28	1.05
Locus_230938	0	0	0	0.46	0	0	0.32	0.56	0	0	0	0	0	0	0	0	0	0.74	0
ENSMODG00000001024	0.13	0	0.25	0	0	0.32	0	0	0	1.36	0	0.19	0.29	0	0.12	0.14	1.72	3.15	2.18
ENSMODG00000011392	12.39	12.47	27.35	8.39	7.46	5.86	9.28	6.28	6.71	10.55	7.03	22.24	16.06	23.2	23.65	12.4	20.07	20.82	45.64
ENSMODG00000005091	23.18	18.73	16.53	8.94	7.52	9.26	7.67	0.24	0	0.15	0.22	0.72	0.39	0.28	0.25	0.54	1.06	0.68	0.77
ENSMODG00000024499	1.32	0.92	0.95	0.99	0.86	0.62	0.88	1.16	1.38	0.87	1.49	1.91	3.05	1.82	4.58	3	0.87	0.57	0.55
blastnHuman.ENSG00000230967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMODG00000014610	0.54	0.31	0.09	1.07	1.06	1.77	0.12	2.26	0.1	0.13	2.81	0.24	0.68	0.04	0.35	0.41	1.46	1.31	0.24
ENSMODG00000004098	34.65	65.11	150.75	56.89	62.11	74.24	75	49.17	56.11	59.92	60.77	119.62	39.5	114.83	109.86	45.74	54.99	47.56	151.93
ENSMODG00000008191	18.71	12.81	14.49	21.06	17.26	49.06	28.3	39.41	27.31	24.1	29.83	17.39	16.75	26.74	15.08	18.84	66.04	91.82	81.46
Locus_99220	5.54	3.73	1.61	28.73	31.24	1.43	0.29	9.81	7.31	0	0.45	0	0.17	0.1	0.11	0	0.66	1.2	0.36
ENSMODG00000019143	7.18	6.24	10.75	6.18	3.18	10.03	6.88	28.13	22.78	6.68	14.43	17.08	11.19	37.16	13.69	16.92	160.91	161.99	190.32
ENSMODG00000018448	1.5	0.66	0.67	10.31	7.11	3.73	2.18	2.46	1.53	3.94	4.72	4.2	3.1	0.77	0.18	0.73	3.11	4.05	3.87
ENSMODG00000009087	5.15	3.78	2.36	7.49	5.65	5.17	3.58	4.11	3.22	4.05	4.11	3.07	3.71	5.51	0.96	7.6	4.65	4	2.76
ENSMODG00000019949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMODG00000005707	0.24	0.64	0.13	0	0.1	0	0	0.18	0.83	0	0.17	5.17	7.1	0.33	0.7	0.27	23.35	19.11	29.35
blastnGorilla.Locus_196959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMODG00000019014	34.92	37.81	32	47.39	52.92	50.87	30.42	27.46	22.38	55.4	55	23.48	21.15	19.15	25.27	32.33	29.64	35.28	19.17
ENSMODG00000018047	9.94	10.19	34.93	14.33	17.55	4.48	4.76	16.55	21.77	16.08	24.94	78.12	39.84	34.34	95.28	23.85	141.11	181.77	410.9
ENSMODG00000023478	0.1	0.87	0.2	0	0	1.5	0.34	0.58	1.77	0.54	0	1.02	3.55	1.22	2.05	3.94	0.39	0.19	0.21
ENSMODG00000009664	12.96	11.84	17.26	15.49	17.2	124.56	93.3	31.22	32.28	20.59	35.81	29.71	33.84	26.13	52.83	33.65	13.2	23.43	20.35
ENSMODG00000009975	42.21	51.7	83.52	86.66	91.82	76.23	52.34	52.15	47.51	47.62	46.38	93.28	37.78	46.87	35.2	20.25	28.75	50.1	52.5
ENSMODG00000017361	8.62	8.89	22.19	10.59	12.35	4.14	14.06	3.38	8.53	6.98	10.53	14.5	8.99	10.21	13.77	5.31	2.57	5.23	8.76
Locus_33250	0	0	0	0	0	0	0	0	0	0	0	0	0.24	0	0	0	1.25	0.31	0.34
ENSMODG00000016353	1	0.53	0.31	0.42	0.17	0.09	0.03	34.1	52.96	0	0	0.07	0.05	2.08	0.52	1.02	0.47	0.17	0.67
ENSMODG00000013036	30.29	35.13	32.9	43.26	50.37	22.49	16.81	42.85	60.08	38.47	70.1	25.09	25	42.55	82.28	57.99	15.66	9.27	13.62
blastnHuman.ENSG00000233607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMODG00000017220	19.34	20.73	20.37	15.45	15.83	34.48	35.28	23.93	29.36	22.53	20.55	37.07	33.36	22.31	34.83	27.55	32.18	39.27	30.89
ENSMODG00000012339	3.58	4.69	5.73	3.76	4.16	0.56	0.3	30.08	20.9	10.74	6.77	4.08	3.51	12.08	19.2	16.53	0.61	0.64	0.61
Locus_228611	0.06	0	0	0	0	0	0.09	0	0	0	0	0	0.12	0	0	0	2.71	2.06	3.24
ENSMODG00000024823	0.11	0	0	0	0	0	0	0	0	0	0.84	0.21	0	0.37	0	0	0.41	0.6	0.22
ENSMODG00000013204	2.04	0	0.44	2.6	4.65	8.69	10.19	3.16	4.79	5.84	3.45	0.22	0	1.13	0.81	5.7	0	1.66	0.9
blastnPlatypus.Locus_40007	1.49	0	2.14	3.41	2.54	0	0	0	0	0	0	0	0.27	0	0	0	0	0	0
ENSMODG00000011952	31.24	55.8	62.72	41.86	51.3	207.17	136.33	76.35	111.56	67.98	57.58	57.51	33.4	113.23	174.22	52.81	32.44	20.62	34.42
ENSMODG00000017105	9.83	11.67	10.62	13.05	16.39	1.71	0.79	0.31	0	0	0	1.96	1.75	0.5	0.05	0.11	1.33	1.26	1.2
ENSMODG00000004576	36.1	33.48	84.08	62.29	61.66	103.5	57.12	91.29	67.7	116.31	126.21	65.39	27.29	98.77	33.74	50.92	27.82	30.54	58.28
Locus_228475	0	0	0	0	0	0	0	0	0	0	0	0.28	0.1	7.38	1.88	1.18	0.26	0.26	0.21
blastnMouse.ENSMUSG00000085801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMODG00000015900	3.62	6.84	5.57	3.99	2.75	29.82	17.12	25.33	29.6	12.19	9.92	23.62	10.69	16.22	13.16	16.68	57.23	88.47	61.92
ENSMODG00000007448	2.35	2.25	1.85	1.84	1.45	1.59	1.34	1.53	1.11	1.93	1.93	3.04	3.06	1.06	1.1	1.64	9.53	7.88	7.33
ENSMODG00000000472	0	0	0	0	0	0.72	0.6	6.27	4.75	0.77	1.71	4.62	4.99	1.12	0.4	1.1	0.56	0.82	1.34
ENSMODG00000022690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMODG00000000067	19.59	24.76	38.39	34.09	45.29	22.1	24.09	26.1	26.98	27.72	38.79	58.44	30.28	102.45	37.26	53.2	143.34	119.52	258.26
Locus_121228	0	0	0	0	0	0.49	0	0	0	0	0	0	0	4.56	3.98	0.43	0	0.56	1.21
ENSMODG00000025151	4.64	2.65	3.85	8.77	6.43	40.93	25.97	24.11	19.99	29.99	20.07	17.53	10.52	16.03	5.35	9.33	6.08	7	5.44
ENSMODG00000000299	3.15	3.34	1.66	1.56	0.42	2.36	7.13	4.65	7.04	6.04	2.35	5.01	11.65	12.82	17.26	18.86	5.27	5.54	6.03
ENSMODG00000016994	141.25	103.31	104.78	114.14	109.74	1.89	2.45	2.2	2.71	0.51	0	1.16	0.78	1.23	0.61	0.21	3.85	1.26	1.08
ENSMODG00000015000	35.22	25.89	95.85	15.1	15.9	18.75	24.1	23.4	29.88	59.91	53.78	133.84	41.56	178.21	89.24	65.54	108.35	118.36	423.98
Locus_190650	0.2	0.41	0	0	0	0	0	0.28	0.42	0	0	0	0.14	0.49	0.35	0.21	0.74	1.09	0.99
ENSMODG00000014279	1.45	3.91	1.81	1.96	2.33	0	0	0	0	0	0	0	0.12	0	0	0	0.95	0.31	0.43
blastnPan.Locus_24925	4.76	2.48	0.57	4.78	6.78	15.68	2.87	11.63	8.81	9.2	6.79	0	0.86	0	0	0.62	3.32	8.18	0
ENSMODG00000009763	9.91	10.49	6.95	7.51	7.33	12.83	7.27	30.46	27.74	45.02	49.93	4.43	4.67	11.36	9.42	7.34	2.61	2.17	1.34
ENSMODG00000008942	2.83	3.19	1.03	0.18	0.79	9.72	5.22	2.78	3.24	16.57	23.31	1.84	3.68	35.91	12.28	103.18	1.28	1.19	0.19
CUFF.62411	0	0	0	0	0	0.73	3.44	0	0	0	0	0	0	0.64	1.64	0	0	0	0
ENSMODG00000015121	12.77	9.25	25.86	6.63	4.68	9.42	4.9	11.22	5.84	5.18	5.42	19.91	8.66	44.56	8.36	15.17	13.23	12.97	27.92
ENSMODG00000024132	0.27	0	0.72	0	0.12	0	0.09	0	0	0	0	0	0.08	0	0.19	0	1770.02	1429.67	2557.99
ENSMODG00000025082	0	0	0	0.05	0.05	53.65	69.15	0	0	0	0	0	0	0.27	0	0.15	0.26	0.13	0.07
ENSMODG00000024188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blastnMacaque.Locus_40610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Locus_321095	0	0	0.19	0	0	0	0	0	0	0	0	0.29	0.22	0	0	0	0.74	1.1	1.29
ENSMODG00000024666	1.74	1.68	1.51	1.04	1.71	2.4	3.46	37.09	60.55	2.37	7.31	0.73	0.76	0.3	0.39	0.42	19.51	19	7.85
ENSMODG00000023521	0.04	0	0	0.18	0	0	0.06	0	0	0	0	0.12	0.03	0.67	1.22	3.45	0.45	0.44	0.48
ENSMODG00000024514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMODG00000019205	38.37	27.3	77.81	29.45	27.2	11.34	11.72	13.35	12.48	14.8	17.77	36.33	16.36	33.2	5.15	13.09	12.14	13.88	22.23
ENSMODG00000011879	8.97	8.39	12.8	8.37	7.62	6.6	10.12	14.1	11.76	0.5	0.09	21.92	13.09	13.96	4.28	11.85	5.35	5.08	8.93
ENSMODG00000000324	9.76	10.13	3.25	7.36	5.08	22.63	10.13	8.29	8.13	11.83	13.1	7.66	10.11	4.49	6.25	6.36	2.13	2.72	2.29
ENSMODG00000003634	6.6	3.62	6.04	4.72	4.28	2.54	1.34	2.34	1.43	4.04	2.9	5.61	4.15	10.84	3.1	2.71	3.43	3.22	3.86
ENSMODG00000002516	30.83	16.32	30.71	15.71	13.1	8.07	7.97	10.34	9.17	9.98	12.34	13.39	9.97	13.65	2.18	9.21	9.94	12.89	12.61
ENSMODG00000015524	25.31	20.29	29.88	8.29	11	11.66	27.27	5.27	11.53	12.11	11.18	22.79	19.58	26.59	41.13	28.39	22.93	22.15	35.14
Locus_317358	0.15	0	0	0	0	0	0	0	0	0	0	0	0.22	0.77	1.66	0	1.15	1.14	1.08
ENSMODG00000023513	2.42	1.03	0.65	1.24	1.04	1.8	2.1	1.2	1.4	0.66	0.49	1.16	1.51	1.59	1.42	2.27	4.09	2.05	2.44
ENSMODG00000014608	0.29	0.24	0.37	0	0.13	0.64	0.12	0.64	0.65	0.1	0	8.95	8.61	21.27	5.07	8	0.28	0.21	0.59
ENSMODG00000005568	13.19	15.18	18.98	14.71	10.16	14.44	16.63	7.71	8.76	7.12	6.69	11.12	5.32	5.74	1.9	4.34	0.93	1.15	0.88
CUFF.295318	0.97	1.35	0.62	0.89	0.44	0	0	0.91	0	0	0.49	1.59	1.03	0.22	0	0	0	0.12	0.13
ENSMODG00000008585	25.65	19.7	37.31	55.58	55.26	40.07	33.05	36.73	31.19	58.26	66.11	50.78	32.94	42.59	16.45	34.78	34.89	56.07	57.11
ENSMODG00000012687	33.45	32.67	16.17	5.05	6.8	0.52	0.77	0.24	0.18	0.45	0.33	0.34	0.49	0.04	0.39	0.09	0.08	0.68	0.24
ENSMODG00000001185	25.53	29.56	24.66	27.08	26.49	36.14	25.01	16.07	13.36	14.11	14.96	8.9	6.53	16.11	6.13	10.88	10.18	10.04	7.35
ENSMODG00000000032	1	1.25	1.28	0.76	3.63	0	0.16	0.28	0.14	2.05	1.01	0.71	0.5	1.05	1.18	0.07	0	0	0.03
ENSMODG00000010531	0.95	1.65	0.76	7.29	5.07	0.38	0.13	0.44	1.01	0	0	0.16	0.4	0	0.71	0	194.06	184.41	196.95
Locus_373253	0.74	0	2.48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.34	0.18
ENSMODG00000003099	2.17	0.68	0.31	0.31	0.19	0.26	0	0.23	0	0	0	0.21	0.1	0.14	0	0	0.3	0.05	0.3
ENSMODG00000002463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04	0.34	0.93
ENSMODG00000024588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76.98	88.72	51.02
ENSMODG00000013993	0.06	0	0.11	0.77	0.13	49.03	35.84	2.04	3.33	6.09	0	0.28	0.16	0.19	0.1	0.35	0.21	0	0.5
ENSMODG00000009260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Locus_191511	0.22	0.69	0.32	0.88	0.5	0.53	0.44	0	0	0	0	0.16	0.12	1.55	0.1	1.73	3.47	1.71	1.92
ENSMODG00000015830	0.08	0.52	1.52	0.29	0.19	2.2	1.07	1.75	1.23	24.28	23.8	10.69	11.61	5.06	9.59	24.28	2.94	5.04	9.64
Locus_185838	0.13	0	0	0	0	0.63	0.21	1.85	1.12	0.68	0	0.26	0.29	0	0	0	0.49	0.24	0.66
ENSMODG00000020657	10.04	13.54	8.91	8.36	7.18	36.78	33.17	331.43	304.73	122.78	125.87	31.21	50.14	37.16	51.05	67.62	6.59	9.74	6.28
ENSMODG00000014957	21.63	14.63	33.72	18.72	14.52	21.96	18.97	24.13	19.54	26.53	24.66	66.98	30.85	69.92	9.74	32.46	14.4	14.03	26.71
blastnPlatypus.Locus_46113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMODG00000020606	5.85	2.5	2.04	0.5	0.31	10.82	5.33	0.08	0.23	0	0	0.32	0.18	0.05	0	0	0.4	0.15	0.08
ENSMODG00000003915	27.39	16.82	80.85	11.67	13.31	29.21	83.78	10.71	14.84	22.14	27.21	103.46	29.42	76.14	9.53	20.74	74.72	70.5	286.16
ENSMODG00000001103	0.42	0.29	0.14	0.16	0.16	0.34	0	0	0	0	0	0.27	0	1.4	0.13	0	0.78	1.29	3.01
Locus_229934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.89	0.97
ENSMODG00000001637	6.93	2.82	3.36	0.91	1.03	0	0.09	0	0	0	0	0	0.2	0	0	0	0.21	0	0.39
ENSMODG00000024194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMODG00000017669	0.1	0.2	0	0	0	0	0	0	0.2	0	0	0.09	0.1	0.16	0.34	1.51	0	0.26	0.1
Locus_33573	0	0	0	0.21	0	0	0	0	0.39	0	0	0.27	0.13	0	0	0	0.34	0.34	1
Locus_418993	0.11	0.48	0.11	0.13	0	1.09	0.73	0	0	0.59	2.17	0.22	0.33	37.61	9.36	16.86	0	0.21	0.06
