Gene	Brain_Female1	Brain_Male1	Brain_Male2	Cerebellum_Female1	Cerebellum_Male1	Heart_Female1	Heart_Male1	Kidney_Female1	Kidney_Male1	Liver_Female1	Liver_Male1	Ovary_Female1	Ovary_Female2	Ovary_Female3	Testis_Male1	Testis_Male2	Testis_Male3	Testis_Male4
ENSOANG00000003076	92.14	80.54	187.2	106.25	92.59	75.14	98.54	47.67	78.3	80.15	56.02	155.44	103.29	104.14	40.03	79.53	60.02	187.31
ENSOANG00000011482	276	279.51	468.45	218.57	143.31	236.09	351.8	334.27	184.22	337.3	298.85	339.94	292.98	220.66	352.08	453.55	484.31	627.26
CUFF.157060	0.18	0	0	0.83	1.4	0.96	0.58	0.54	0.32	0.45	0	0	0.51	0.92	0	0.12	0	0.18
ENSOANG00000015465	17.56	22.35	15.15	30.18	33.99	8.36	6.58	4.54	0.72	1.36	0.87	2.51	1.42	2.69	0.88	1.33	1.29	1.23
ENSOANG00000008463	34.73	61.88	13.38	34.62	30.6	48.42	79.39	27.9	41.69	65.75	71.39	12.6	23.99	34.52	67.32	63.16	94.54	50.01
ENSOANG00000003811	7.36	5.59	56.38	10.7	9.44	6.18	9.81	5.23	10.31	16.79	12.47	96.32	29.54	22.1	20.22	15.35	15.23	124.69
Locus_185645	0	0	2.69	0	0	0	0	0	0	0	0	0	0	0	0	0.32	0	0.23
ENSOANG00000011604	20.38	16.8	158.82	17.13	12.88	27.27	35.96	12.79	18.81	37.88	24.54	264.12	35.22	30.98	68.49	45.65	85.92	335.75
ENSOANG00000011241	7.49	8.39	24.76	11.59	11.68	0.03	0.07	1.35	0.73	0.2	0.18	7.64	3.51	3.29	3.75	2.01	1.65	4.81
ENSOANG00000020486	11.68	16.16	277.89	31.48	13.89	6.78	2.98	9.1	7.73	9.23	14.75	228.3	23.15	16.85	10.44	7.89	19.27	142.17
ENSOANG00000001720	326.38	352.54	537.82	379.32	578.25	1102.91	888.84	768.64	517.03	550.77	661.93	690.41	430.22	604.71	343.1	433.14	296.75	573.59
ENSOANG00000006470	6.41	9.44	28.2	7.73	5.14	8.84	7.12	8.78	11.78	13.1	14.53	40.72	24.98	12.55	8.68	13.47	13.57	30.69
ENSOANG00000008126	0.77	1.14	34.79	0.26	0.29	0	0	0	0	0	0	0.05	0.07	0.19	58.35	34.74	76.69	572.18
Locus_51836	1.55	0.13	2.18	0.2	0.46	0	0.29	0	0.31	0	0	0.3	0.42	0.15	0.57	0.06	0.14	0.04
ENSOANG00000007332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOANG00000013954	7.72	7.18	7.87	6.87	6.57	2.13	2.77	0.37	0.22	0.92	0.78	24.9	14.89	14.26	17.21	9.36	15.54	13.68
ENSOANG00000002711	77.58	68.42	17.01	49.16	77.14	48.19	13.9	16.32	52.16	450.29	885.62	13.08	11.72	24.04	110.39	291.46	89.9	44.59
ENSOANG00000013546	2.19	3.76	2.92	1.22	1.06	0	0	72.76	86.07	12.1	42.04	8.56	3.01	7.32	98.19	34.12	84.13	64.9
ENSOANG00000003050	54.68	32.24	104.24	27.08	30.13	140.05	182.66	40.73	59.37	100.78	63.64	137.66	44.98	69.68	43.01	40.06	45.41	140.3
ENSOANG00000020863	8.98	6.89	4.27	2.3	4.74	15.48	23.95	547.79	1278.09	121.79	119.72	3.22	21.76	15.71	1.75	1.77	2.28	0.27
ENSOANG00000006227	68.59	61.4	66.6	31.86	32.74	0.09	0	0	0.06	0	0	6.06	3.3	4.15	5.74	3.02	5.12	4.95
ENSOANG00000010986	6.4	7.62	6.05	2.05	1.65	0.09	0.1	0.59	0.28	0	0	1.02	1.28	0.55	0	0.09	0.25	0.06
ENSOANG00000004417	1.41	0.75	0.4	0.43	0.49	0	0	2.25	0.65	0	0	0.25	1.41	0	3.6	1.64	1.56	0.37
Locus_115496	0	0	0	0	0	0	0	0	0	0	0	3.27	1.51	0.59	0	0.32	0	0
ENSOANG00000021818	0	2.16	0	1.23	0.46	1.89	1.14	0	0	0	0	0	1.01	0.91	0	0.99	0.56	0
ENSOANG00000013421	0	0	0	0.03	0.04	0	0	0	0	0	0	0	0	0.02	81.54	41.76	61.86	28.85
ENSOANG00000012612	11.26	17.67	14.48	21.94	18.92	11.75	8.04	12.72	12.42	13.96	19.5	11.75	9.62	5.9	11.48	7.1	9.78	9.48
ENSOANG00000001899	31.6	32.34	144.88	33.59	18.56	24.58	38	19.32	33.39	9.01	8.85	126.38	32.12	22.92	57.62	41.95	108.6	401.63
ENSOANG00000007390	0	0	0	0	0	0	0	0	0	0	0.21	0.04	0.12	0.17	0	0.04	0	0.03
ENSOANG00000013706	26.59	52	42.61	19.69	16.36	25.18	9.65	3.57	1.6	2.04	2.61	10.36	12.26	9.11	2.93	1.77	2.14	2.91
ENSOANG00000010366	16.06	9.31	27.14	6.93	4.3	3.11	4.62	5.7	3.84	3.43	5.15	11.61	7.06	4.08	1.16	2.48	1.65	3.88
Locus_189088	0	0	0	0	0	0	0	0	0.46	0	0	0.71	0.24	0	0	0.36	0	0.65
Locus_129109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.31	2.79	14.19	3.01
ENSOANG00000014316	0.54	2.38	3.24	1.56	0.82	1.11	0.34	3.79	1.65	3.65	5.66	9.91	7.1	0.81	6.73	2.62	4.27	2.98
Locus_189687	0.33	0	0	0	0	0	0	0	0	0	0	0	0	0.27	0	0	0	0.64
ENSOANG00000013399	24.34	23.63	44.4	4.51	4.57	4.88	1.02	113.63	92.11	70.18	88.14	14.96	9.86	8.25	3.97	6	3.03	7.27
ENSOANG00000001256	3.97	4.28	9.42	29.65	42.66	32.2	15.03	3.14	0.78	48.8	72.26	38.36	50.3	17.33	57.54	31.46	40.65	31.14
Locus_61180	0	0	0.16	0	0	0	0	0	0.26	0	0	0.2	0.14	0.26	4.82	0.73	2.12	3.52
ENSOANG00000002385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Locus_196185	1.86	0.58	1.42	1.65	2.11	0.76	0.61	0.29	0.67	0	0	0.72	1.53	0.16	0.92	1.26	1.2	1.29
ENSOANG00000007518	62.12	59.19	59.85	46.96	60.75	53.64	46.93	47	38.59	58.8	59.96	62.81	45.08	50.34	44.86	42.9	42.33	42.21
Locus_188922	0	0	0	0	0	0	0	0	0	0	0	1.34	0.46	0.42	0	0.17	0	0.25
ENSOANG00000000828	805.47	1118.25	175.91	1125.65	1224	2955.02	2511.68	1815.23	1321.45	1661.34	2126.59	283.21	1484.42	2090.59	574.91	639.5	897.39	117.76
ENSOANG00000005574	7.26	4.4	26.37	2.83	2.83	3.34	3.86	6.71	9.08	9.5	12.05	104.41	33.73	35.87	27.98	18.7	16.15	41.6
ENSOANG00000010315	10.07	4.89	8.07	5.24	5.28	3.53	5.65	6.39	12.83	9.38	7.07	21.9	28.15	26.23	4.61	9.47	5.63	8.93
Locus_84889	0.26	0.39	0.54	0.88	0.99	0	0.82	0	1.34	1.27	0.81	0.35	0.48	0.87	1.64	0.53	1.2	0.25
ENSOANG00000009834	0.5	0.15	0.1	0.34	0.13	0.52	0.63	3.82	2.22	3.39	4.33	8.42	8.71	11.82	8.14	9.47	7.94	10.46
ENSOANG00000006089	5.74	7.53	5.3	15.29	10.61	0.18	0.22	5.61	2.67	0	0	3.59	2.77	2.6	3.15	2.25	2.39	2.04
ENSOANG00000007492	2.94	0	4.74	1.1	0.41	0.84	0	3.83	3.9	0.79	3.03	2.38	4.49	4.07	0	0	0	0.16
ENSOANG00000009225	126.9	96.17	228.75	101.78	88.21	31.13	55.01	122.8	98.77	170.71	110.16	143.13	114.69	81.54	30.3	40.54	40.04	59.04
ENSOANG00000013204	12.24	13.99	35.45	10.39	10.69	14.74	5.27	8.67	10.08	13.28	11.09	45.45	16.82	9.3	19.79	13.97	9.01	37.13
ENSOANG00000005899	0	0	0.2	0.84	1.19	0	1.18	0	0.64	0	0	0	0	0	234.11	169.91	251.39	207.56
ENSOANG00000005668	15.16	11.28	23.43	43.24	52.03	34.46	38.4	26.35	28.87	48.47	109.71	55.7	128.04	93.4	29.45	41.02	22.34	21.96
ENSOANG00000005926	69.21	147.99	92.84	84.26	94.58	1.38	0	30.14	18.97	1.81	3.31	3.12	1.37	1.42	1.67	1.44	1.47	0.52
ENSOANG00000013278	6.26	7.12	4.45	0.84	1.03	4.22	2.34	8.79	4.76	1.15	1.47	7.58	14.15	1.7	2.13	1.01	0.62	0.46
Locus_29493	0.42	1.22	1	0.46	0.53	0.72	0	0	0.71	0.34	0	1.1	0.25	0.12	2.16	0.84	1.48	0.54
Locus_34855	0.6	0.45	0	1.35	0.38	0.78	0	0.89	0.52	2.2	1.87	0	1.11	0.75	0.94	3.27	9.68	0.29
ENSOANG00000010113	8.89	6.72	0.24	0	5.49	25.36	19.94	12.71	16.72	5.52	9.87	1.06	8.35	5.5	9.98	5.85	7.3	0.66
Locus_142966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3	1.46
ENSOANG00000015283	0	0	0	1.34	1.52	0	0	0	0	0	0	0	0	1	3.76	2.43	0	0
ENSOANG00000011599	11.75	8.18	19.3	7.67	4.96	14.36	25.5	65.16	54.01	339.85	307.93	221.97	178.25	126.78	91.86	65.71	92.62	95.04
ENSOANG00000006465	0.06	0.08	0.12	0.13	0.36	0	0	0	0	0	0.71	1.33	10.55	2.43	0.18	0	0	0
ENSOANG00000022134	2.25	0.58	1.52	2.85	4.09	0.25	0	0	0	0	0	1.04	1.35	1.47	0.92	0.99	1.34	1.14
ENSOANG00000021163	0	0	0	0	0	0	0	0	0	0	0	0.25	0.35	0	0	0.26	0.58	0.19
ENSOANG00000006199	6.23	5.61	13.15	7.75	6.65	6.97	9.72	11.32	9.74	18.78	12.93	41.16	21.92	17.11	16.12	16.16	21.75	20.63
Locus_153556	0	0	0	0	0	0	0	0	0	0	0	0.19	0	0.48	0	0	0.44	0.84
ENSOANG00000009345	138.47	199.86	47.66	74.23	224.96	0.38	0.46	1.31	0.25	0.36	0	0.3	0	0	2.79	4.02	2.5	1.01
ENSOANG00000002521	103.68	95.8	38.98	60.8	94.55	373.7	375.06	121.81	150.69	82.37	133.31	22.31	63.15	95.83	170.97	152.44	193.18	69.34
ENSOANG00000000498	3.01	0.7	4.21	1.83	1.12	3.36	2.67	2.81	2.04	1.24	0.74	11.54	14.51	7.72	1.28	1.85	1.04	1.92
Locus_100388	0	2.14	0.6	0	0	0	0	0	0	0.7	0.9	4.24	6.66	1.45	0	0.98	0.44	0.28
ENSOANG00000003938	129.04	69.73	56.92	49.42	68.74	75.89	114.32	31.48	37.66	48.88	43.9	72.75	154.33	152.41	85.81	64.99	65.92	71.14
ENSOANG00000019933	0	0	0	0	0	0	0	0.91	0	0	0	3.07	0.57	1.29	92.81	49.5	66.03	76.19
ENSOANG00000011988	24.63	22.06	52.59	42.16	56.29	83.71	102.6	29.77	29.65	32.74	64.23	145.63	93.35	62.25	356.35	163.76	181.22	745.01
ENSOANG00000005278	3.86	1.1	9.98	2.96	2.58	6.66	19.49	3.98	5.09	20.68	31.45	54.36	34.41	22.04	38.37	29.9	43.43	57.37
blastnHuman.ENSG00000224817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOANG00000010714	4.83	2.4	26.87	3.53	2.51	2.23	3.97	1.79	1.91	4.31	1.57	67.65	21.46	13.48	10.64	6.73	7.91	44.82
Locus_93131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.34	0.58	1.96	1.25
ENSOANG00000007317	0	0.24	0	1.48	2.73	0	0	0	0	0	0	0	0	0	0	0	0.25	0
ENSOANG00000007409	3.16	2.75	15.74	3.25	2.36	2.41	2.69	5.58	4.47	3.39	3.66	44.02	10.09	3.7	10.55	7.27	8.92	38.42
ENSOANG00000000947	47.68	88.04	50.16	37.07	42.43	0	0	42.41	1.44	0	0	1.33	0.75	0.83	0.91	0.61	0.56	0.48
ENSOANG00000003915	4.33	3.87	2.87	16.61	19.26	65.42	47.49	12.72	12.12	1.2	1.54	46.42	93.64	76.2	6.44	8.92	8.45	2.87
Locus_158515	0.84	1.58	0.56	0.74	0.91	12.05	14.92	1.93	0.1	0.29	0.55	0.24	1.42	1.49	2.24	0.85	2.09	0.87
ENSOANG00000008506	11.92	10.72	9.51	10.95	9.71	12.73	24.29	9.69	15.17	12.86	11.94	19.05	35.72	47.17	30.08	18.85	28.5	25.39
Locus_18680	0	0	0	0	0	0	0	0	0	0	0	2.23	0.34	0.93	0	0	0	0
ENSOANG00000014471	9.93	7.68	14.04	7.98	7.65	9.4	9.58	4.64	3.11	0.91	0.93	7.51	6.21	6.23	33.55	17.84	17.6	41.78
ENSOANG00000009495	19.15	18.71	27.9	3.59	1.34	1.78	1.52	4.29	3.25	0.2	0.25	23.31	12.23	6.82	3.04	2.3	1.86	2.39
ENSOANG00000011685	17.91	13.86	56.65	10.02	9.79	13.9	33.92	5.59	9.74	29.54	25.62	51.85	37.43	51.85	16.8	19.96	14.51	34.22
ENSOANG00000011265	9.91	12.81	15.62	8.42	10.67	10.62	5.96	24.29	13.13	5.03	7.65	7.59	3.94	3.48	1.11	1.23	0.74	1.05
ENSOANG00000022714	7.47	8.65	2.21	5.97	0.68	4.14	2.5	2.35	7.28	14.86	4.13	5.31	2.2	7.77	5.84	1.8	3.66	6.36
ENSOANG00000012376	5.56	2.73	7.18	2.77	1.57	0	0	6.89	9.28	1.5	0.76	19.66	8.38	9.46	1.55	2.5	2.07	5.05
ENSOANG00000008054	110.56	50.16	336.39	41.79	48.36	44.88	90.6	33.95	57.49	72.21	35.52	276.51	107.25	100.24	71.3	68.31	68.56	344.13
ENSOANG00000006878	7.24	6.91	10.95	12.4	13.8	16.24	11.08	14.42	8.57	16.72	14.96	17.77	15.09	14.34	23.32	20.9	19.94	19.76
ENSOANG00000003726	24.29	21.99	42.73	23.4	18.74	4.04	7.59	5.22	8.73	10.92	14.62	25.3	20.78	17.39	11.39	14.83	10.72	20.11
ENSOANG00000013997	16.49	15.99	64.48	15.36	13.89	12.72	16.76	15.23	11.82	8.2	6.6	65.8	21.24	16.99	49.05	22.83	24.14	91.88
ENSOANG00000011279	548.33	610.79	291.96	395.33	376.29	52.72	69	447.74	512.61	354.99	357.36	142.29	370.35	387.1	313.58	312.82	278.19	154.92
Locus_127335	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28	0	0	0	0.99
ENSOANG00000010015	3.13	2.41	4.15	8.63	4.46	7.01	3.78	10.78	4.07	6.33	4.04	11.08	11.17	6.84	3.85	3.48	3.75	3.53
Locus_142051	0	0	0.67	0.36	1.22	0	0	0	0.55	0	0	2.13	0.29	0.27	1.01	1.3	1.47	2.03
ENSOANG00000001643	8.45	11.94	18.36	10.84	11.04	5.47	3.58	59.7	15.17	11.51	23.97	21.42	15.65	3.37	11.29	9.64	5.51	4.71
ENSOANG00000011714	23.17	47.8	24.45	17.36	22.34	15.38	7.24	109.7	39.01	22.68	38.95	40.73	53.35	22.45	60.48	44.85	43.33	23.26
ENSOANG00000021299	150.22	252.75	52.44	211.37	298.32	464.87	277.21	273.54	160.22	155.42	321.96	36.3	48.37	176.43	94.54	133.44	110.02	38.67
ENSOANG00000001160	31.39	33.07	37.16	35.75	33.71	28.84	18.44	24.47	13.42	16.22	19.56	21.36	20.73	17.84	12.74	21.26	14.65	19.13
ENSOANG00000011854	7.3	9.65	11.13	6.49	10.74	9.72	9.39	5.35	5.67	6.76	9.96	36.91	11.01	19.72	30.87	22.76	29.3	45.17
Locus_55502	0	0	0	0	0	0	0	0	0	0	0	0.22	0	0	0	0.44	0	0.96
ENSOANG00000022299	9.3	27.39	13.11	20.39	15.07	5.77	1.16	27.28	5.71	9	21.85	2.22	8.86	2.47	10.46	4.52	4.54	0.54
ENSOANG00000014795	170.7	121.14	214.35	144.57	114.73	289.63	661.23	173.88	210.1	206.61	200.98	223.63	120.74	138.24	289.67	230.23	430.33	537.68
Locus_153445	19.49	21.64	25.92	16.36	11.09	23.93	30.88	10.36	16.14	17.09	9.17	14.83	7.96	17.38	4.86	7.54	16.37	13.14
Locus_174022	0	0	0	0	0	0	0	0	0	0	0	2.72	1.65	4.06	0	0	0	0
ENSOANG00000014489	0	0.09	0	0	0	0.16	0.1	0	0.05	0.3	0	1.1	1.68	1.25	1.34	1.3	3.08	1.67
ENSOANG00000006010	22.53	15.77	22.98	6.72	5.95	7.77	4.11	15.43	8.33	48.18	62.13	14.19	15.31	6.4	7.04	4.57	2	2.37
ENSOANG00000019835	28.37	17.92	25.71	6.94	3.93	0.62	0.74	8.4	2.44	5.77	5.9	5.21	13.98	2.58	5.22	3.7	2.18	2.55
ENSOANG00000011139	47.4	14.03	57.88	57.53	28.06	44.07	52.28	25.59	16.92	93.64	37.19	236.41	128.7	128.99	25.06	19.76	25.37	48.75
ENSOANG00000006319	28.22	102.51	65.16	7.44	5.72	11.03	10.65	12.26	11.63	19.81	23.73	30.34	22.81	28.64	5.86	6.22	7.02	5.14
ENSOANG00000000736	17.63	9.57	4.23	15.57	18.1	7.68	2.9	63.17	20.57	1169.63	494.03	171.77	500.72	656.46	145.6	99.38	73.86	100.18
ENSOANG00000012482	61.31	82.1	91.68	78.86	65.03	58.53	49.04	41.69	44.88	52.85	39.61	53.44	28.72	44.76	54.85	66.45	72.44	92.02
ENSOANG00000006922	29.31	31.91	79.89	24.32	15.84	8.36	12.5	9.82	14.56	26.72	22.12	40.27	25.72	14.58	17.2	14.39	18.01	28.54
Locus_28218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.82	3.92	2.39	1.12
Locus_59661	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	3.37	1.61	1.64	2.9
ENSOANG00000008733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.02	19	37.26	35.11
ENSOANG00000005551	8.71	13.34	1.67	9.59	15.72	13.47	8.67	10.43	7.14	4.95	6.62	0.74	3.83	3.89	3.04	2.93	2.52	0.38
ENSOANG00000012733	10.27	15.44	3.62	9.2	12.49	13.29	9.63	17.49	16.47	9.95	15.89	4.08	12.61	19.99	12.21	12.49	8.78	5.19
ENSOANG00000015805	0	0	0	0	0	0	0	0	0	0	0	0.11	0.07	0	0	0	0	0
ENSOANG00000010460	40.89	48.7	73.27	20.99	24.57	0.24	0.28	37.68	24.38	0.66	2.25	6.46	12.43	8.1	4.27	2.34	6.25	3.27
blastnMouse.ENSMUSG00000086327	0.66	1.93	0	1.47	0	538.98	462.59	0	0	3.17	2.03	3.04	5.4	8.72	10.24	10.18	6	1.59
ENSOANG00000010791	3.77	10.92	9.7	0.54	1.39	1.57	1.52	0.36	0.41	0	0	0.89	0.67	1.92	0.76	0.16	0.74	0.65
ENSOANG00000013895	18.45	12.62	13.92	10.17	8.46	17.45	23.65	20.38	26.05	21.77	10.33	8.52	13.87	15.12	7.34	8.6	6.86	7.44
ENSOANG00000013073	0	0.89	0	0	0	0.78	0	1.76	0	1.45	0	1	1.1	1.25	0	0	0	0
ENSOANG00000012804	2.83	2.67	3.64	1.27	1.43	2.05	9.19	3.99	1.93	0.27	0.35	37.87	14.72	4.8	4.6	2.37	1.73	5.22
ENSOANG00000005499	4.7	1.7	6.02	2.17	2.92	1.49	2.96	1.93	4	2.79	1.91	4.5	6.83	3.36	3.86	3.89	3.14	4.66
ENSOANG00000008927	0.83	1.93	3.45	1.6	1.66	2.77	0.37	1.05	1.01	0.29	0.74	5.04	2.18	0.1	22.3	9.08	15.78	15.02
ENSOANG00000007268	4.35	2.49	3.96	3.98	4.84	5.05	2.77	2.87	2.27	4.52	6.87	15.13	10.09	6.5	25.27	12	14.63	12.65
Locus_180201	7.01	7.79	1.43	0.51	1.02	11.3	7.18	15.18	14.9	1.39	1.78	1.22	1.37	5.74	0	0.08	0	0
blastnMouse.CUFF.30666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOANG00000009967	145.35	264.88	17.65	135.72	159.84	62.24	29.33	113.67	85.41	30.78	49	12.06	33.15	72.87	66.05	45.72	48.63	3.99
ENSOANG00000010331	0.02	0.33	0.13	0.17	0.31	0.06	0	0.14	0.29	4.96	4.2	0.1	0.14	0.1	0.31	0.58	0.34	0.29
blastnOpossum.Locus_121250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Locus_103346	1.94	0	0	1.45	2.46	3.34	0	0	0	0	0	0	0	0	0	0	0	0
ENSOANG00000006981	61.05	338.18	868.09	67.25	50.96	0	0	1.39	4.84	1.15	2.93	34.5	10.4	10.62	174.58	96.53	226.64	543.21
ENSOANG00000019721	0.59	0.86	3.45	0.66	0.74	61.73	34.83	2.3	1.67	2.37	4.23	4.8	10.39	4.88	0.61	2.11	1.19	0.57
ENSOANG00000014175	59.76	76.08	109.61	73.03	64.27	63.75	49.35	63.32	33.72	42.39	50.25	105.22	26.54	24.77	43.18	35.55	33.46	48.43
ENSOANG00000003347	0.41	0.6	0.42	0	0	2.11	0	4.78	0.69	61.15	0	0.54	5.6	3.39	11.46	4.68	22.37	7.13
ENSOANG00000008604	23.72	16.41	74.57	18.08	14.98	18.85	31.57	17.15	20.52	40.27	24.45	70.75	21.85	21.21	22.57	17.88	19.92	61.61
ENSOANG00000019915	97.49	90.65	176.17	93.73	65.34	219.12	177.39	72.22	58.11	113.41	136.1	77.46	21.68	35.02	164.22	117.31	202.1	322.2
Locus_24397	0	0	0	0	0	0	0	0	0	0	0	0.99	0.23	0.21	12.47	4.38	10.26	23.01
ENSOANG00000012370	0.05	0.54	0.47	0	0.12	0.12	0	0	0	0	0	1.09	1.63	2.2	0.71	4.63	1.74	8.66
ENSOANG00000008212	0.17	0.25	0.35	2.21	1.29	0	0	0	0	0	0	0	0	0	0	0	0.26	0.05
ENSOANG00000005809	19.42	18.43	88.53	29.87	16.05	51.72	63.94	19.51	28.39	34.09	23.47	143.16	29.87	21.72	62.35	43.7	90.62	303.92
Locus_64205	0.28	0	0	0	0	0	0	0	0	0	0	0.18	0	0	0.87	0.94	0.85	1.63
ENSOANG00000010853	0	0	0	0	0	0	0	0	0.49	0	0	0	0	0	0	0	0	0
ENSOANG00000002149	12.35	19.09	37.24	9.95	9.4	10.31	6	10.15	3.84	0.13	0.37	21.39	9.96	4.08	9.48	7.28	5.19	7.15
Locus_99502	0	0	0	0	0	0	0	0	0	0	0	0.81	0	0.61	0	0.33	0	0.72
Locus_127451	0	0	0.33	0	0	0	0	0	0	0	0	0.85	0	0	0	0	0	0
ENSOANG00000020994	3.55	4.88	0.49	10.06	5.99	16.53	12.57	9.03	5.25	2.86	7.32	1.25	1.95	2.95	16.27	10.23	11.55	0.69
ENSOANG00000006739	9.5	10.9	6.72	7.05	5.9	4.25	1.43	3.22	4.36	5.31	3.39	7.87	7.36	5.24	8.85	11.35	7.66	6.61
ENSOANG00000013642	206.15	113.21	115.62	222.28	236.21	29.08	32.2	85.25	49.54	9.07	17.39	40.36	34.33	47.53	20.51	40.5	30.01	27.78
ENSOANG00000020914	0.11	0	0.11	0.12	0.14	0	0	0.32	0	0	1.03	2.05	3.34	2.02	0	0.22	0	0.05
Locus_109053	0	0	0.37	0	0	0	0	0	0.61	0	0	0	0.33	0	2.23	0.24	0.54	1.21
ENSOANG00000010467	20.97	34.43	10.44	22.12	17.61	2.17	6.74	10.55	8.99	4.06	6.48	2.5	8.67	3.69	8.24	8.05	6.03	4.22
Locus_132063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.71	0.89	1	1.65
ENSOANG00000020073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Locus_161585	0	0	0	0	0	0	0	0	0	0	0	0.18	0	0	0	0	0.42	0.53
blastnOpossum.Locus_230393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28
ENSOANG00000010034	5.93	7.95	2.02	9.6	11.1	4.35	3.32	8.57	3.77	4.07	16.96	5.34	7.38	9.49	5.26	8.13	5.53	2.75
ENSOANG00000006342	13.49	21.82	9.86	12.21	14.62	28.23	20.7	17.84	8.11	16.04	19.29	4.96	4.78	4.73	8.53	8.63	5.11	4.89
ENSOANG00000015060	6.39	6.27	20.32	5.01	4.11	1.4	2.82	4.66	2.95	0.61	0.67	14.32	6.94	3.3	37.79	20.08	40.39	71.61
ENSOANG00000004521	0.23	0.34	1.43	1.03	2.91	0	0	1.35	0	0	0	0	1.05	0	2.15	1.4	1.05	0.22
ENSOANG00000012335	0	0	0.75	0.1	0	0.23	0	0	0	0	0	0.24	0.67	0.6	0	0	0	0.18
ENSOANG00000021774	7.04	7.78	6.39	2.95	3.34	3.41	16.49	2.58	8.25	8.52	2.72	12.83	28.21	31.82	42.63	21.69	32.21	89.58
ENSOANG00000022578	17.92	29.7	14.32	55.14	53.44	28	7	36.15	22.92	25.3	17.32	24	38.3	16.14	10.5	6.05	2.85	2.72
Locus_124265	0	0	0.23	0	0	0	0	0	0	0	0	0.9	0.41	0.75	0	0.31	0	0
ENSOANG00000019810	19.62	29.21	20.55	19.72	13.44	0.52	1.88	1.76	3.07	2.42	4.33	8.49	5.5	9.66	3.76	7.44	5.8	6.03
Locus_141376	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16	1.22	0.26	0.6	0.28
ENSOANG00000000297	25.48	31.77	10.57	25.45	14.4	12.17	1.22	10.36	4.68	4.75	9.7	1.04	1.08	0.98	8.58	6.62	8.37	4
ENSOANG00000005435	0.37	0.11	0.31	3.65	0.85	0	0	0	0	0.18	0	0.69	0.68	2.1	0.93	0.9	0.9	0.18
ENSOANG00000015552	0	0	0.11	0	0	0	0.65	0	0.18	0.25	0	1.18	3.17	3.05	12.78	6.37	9.43	10.49
Locus_174917	0	0	0	0	0	0	0	0	0	0	0	1.16	4	4.36	0	0.12	0.8	0.08
ENSOANG00000001655	11.32	14.07	26.26	17.57	15.54	13.37	15.21	13.29	10.04	6.94	5.83	32.48	9.75	12.52	71.73	51	73.27	138.15
ENSOANG00000002878	0.09	0	0	0.29	0	0	0	0	0	0	0	0.06	0.24	0.29	0	0.23	0.26	0
ENSOANG00000001071	6.15	4.06	3.19	4.87	2.76	11.27	6	15.79	10.81	11.63	5.15	6.96	8.74	8.73	5.21	5.02	5.37	4.61
Locus_109699	0.92	0	0.95	1.02	0.7	0.95	0	0	0.62	0	0.57	2.43	2.18	0.15	1.72	0.49	2.51	1.51
ENSOANG00000011353	137.09	113.74	290.36	200.63	149.13	28.12	9.26	2.61	1.35	2.39	1.53	61.7	31.06	19.72	24.1	17.36	22.16	45.39
Locus_7748	0.4	0.71	4.16	0.18	0.91	0	0	1.18	1.23	0	0	0.05	0.07	0	0	0	0	0
ENSOANG00000002227	10.13	8.37	28.03	8.72	11.09	20.39	35.07	106.9	128.86	82.08	57.39	80.7	75.55	58.6	23.92	34.48	22.01	51.59
ENSOANG00000015398	0	0	0	0	0.21	0	0.53	0	0.58	0	0.52	0.9	0.16	0.14	17.48	5.26	14.73	32.44
ENSOANG00000012717	3.98	6.51	3.31	5.11	3.42	5.84	5.06	4.9	6.03	4.04	3.49	12.16	14.16	29.02	74.42	49.66	122.63	53.55
Locus_18363	34.95	77.35	18.99	20.83	17.4	7.11	7.63	0.9	4.68	123.76	93.91	12.54	35.93	41.24	1.43	2.99	2.09	0.82
ENSOANG00000002070	38.24	41.56	61.38	43.22	31.82	32.15	34.68	37.74	46.13	50.12	49.57	71.61	40.36	31.51	71.96	52.14	82.37	107.45
ENSOANG00000009524	53.42	90.36	68.67	0.64	0.83	0	0	0	0	0.2	0	0.97	1.27	1.49	15.3	15.86	6.59	12.8
ENSOANG00000015075	29.3	41.55	25.86	35.97	39.04	0.79	0.24	23.39	5.44	0	0.23	3.97	3.55	1.61	45.8	20.12	28.94	18.55
