Associated Gene Name	Ensembl Gene ID
PPP1R18	ENSG00000146112
C19orf57	ENSG00000132016
CAPRIN1	ENSG00000135387
CLNK	ENSG00000109684
CNTFR	ENSG00000122756
CAPN9	ENSG00000135773
ANKRD12	ENSG00000101745
IKZF2	ENSG00000030419
REPS2	ENSG00000169891
MMP26	ENSG00000167346
HSPBP1	ENSG00000133265
ALG13	ENSG00000101901
COPS2	ENSG00000166200
C1QB	ENSG00000173369
RFX5	ENSG00000143390
ZBTB17	ENSG00000116809
CEBPD	ENSG00000221869
PDE6H	ENSG00000139053
MED12L	ENSG00000144893
HPD	ENSG00000158104
ERO1L	ENSG00000197930
CLEC4F	ENSG00000152672
CCP110	ENSG00000103540
PCED1B	ENSG00000179715
FBXL19	ENSG00000099364
RHOBTB3	ENSG00000164292
TARDBP	ENSG00000120948
MYOC	ENSG00000034971
C1RL	ENSG00000139178
RNF168	ENSG00000163961
ZNF831	ENSG00000124203
PPP6R3	ENSG00000110075
HSP90B1	ENSG00000166598
PSMD14	ENSG00000115233
CDC16	ENSG00000130177
CHD7	ENSG00000171316
YIPF7	ENSG00000177752
ABHD12B	ENSG00000131969
LYRM1	ENSG00000102897
AMPD3	ENSG00000133805
AIM2	ENSG00000163568
RMDN2	ENSG00000115841
IFIT3	ENSG00000119917
SMCO1	ENSG00000214097
ATAT1	ENSG00000223752
FGF13	ENSG00000129682
TMEM242	ENSG00000215712
DES	ENSG00000175084
CATIP	ENSG00000158428
RNF8	ENSG00000112130
DIMT1	ENSG00000086189
HMGN5	ENSG00000198157
C11orf63	ENSG00000109944
TREH	ENSG00000118094
SUMO3	ENSG00000184900
TMTC4	ENSG00000125247
CYP21A2	ENSG00000231852
CCDC60	ENSG00000183273
ASF1B	ENSG00000105011
TCF19	ENSG00000224379
ADAM18	ENSG00000168619
TMEM233	ENSG00000224982
ERP27	ENSG00000139055
DNAJC7	ENSG00000168259
MTRNR2L3	ENSG00000256222
CLEC14A	ENSG00000176435
PRKAB1	ENSG00000111725
RPTN	ENSG00000215853
PPID	ENSG00000171497
RAE1	ENSG00000101146
FLG2	ENSG00000143520
TMEM5	ENSG00000118600
CTRL	ENSG00000141086
NUP62	ENSG00000213024
TANK	ENSG00000136560
UTP6	ENSG00000108651
POFUT1	ENSG00000101346
ETFDH	ENSG00000171503
ECI2	ENSG00000198721
OTOA	ENSG00000155719
GRIN2A	ENSG00000183454
ECSIT	ENSG00000130159
FLG	ENSG00000143631
CRNN	ENSG00000143536
RABGGTB	ENSG00000137955
PSMB10	ENSG00000205220
KLRD1	ENSG00000134539
CFAP61	ENSG00000089101
APOE	ENSG00000130203
CDH20	ENSG00000101542
SGK3	ENSG00000104205
CAPG	ENSG00000042493
TRIM50	ENSG00000146755
GATAD2B	ENSG00000143614
P2RX3	ENSG00000109991
AMIGO2	ENSG00000139211
PSMB9	ENSG00000242711
NLRX1	ENSG00000160703
GIMAP8	ENSG00000171115
PIH1D3	ENSG00000080572
RGL2	ENSG00000224841
ARHGEF25	ENSG00000240771
SLC39A11	ENSG00000133195
ZNF189	ENSG00000136870
GRAMD1A	ENSG00000089351
PASK	ENSG00000115687
FGF16	ENSG00000196468
CAPN13	ENSG00000162949
TSPAN10	ENSG00000182612
CSTF2	ENSG00000101811
C1R	ENSG00000159403
MAGEF1	ENSG00000177383
ANK3	ENSG00000151150
TOX2	ENSG00000124191
ZNF512	ENSG00000243943
TRAPPC2L	ENSG00000167515
C11orf45	ENSG00000174370
MAL	ENSG00000172005
SLC6A15	ENSG00000072041
KCNJ5	ENSG00000120457
MFSD4	ENSG00000174514
TNPO2	ENSG00000105576
SRSF11	ENSG00000116754
UST	ENSG00000111962
ZNF707	ENSG00000181135
RGS5	ENSG00000143248
VAMP4	ENSG00000117533
CDK6	ENSG00000105810
WNK3	ENSG00000196632
C2CD2	ENSG00000157617
ZBTB45	ENSG00000119574
DHX16	ENSG00000233418
ACKR1	ENSG00000213088
PTPN9	ENSG00000169410
CADM3	ENSG00000162706
C3orf52	ENSG00000114529
PPP1R13L	ENSG00000104881
EML6	ENSG00000214595
INSC	ENSG00000188487
HNRNPAB	ENSG00000197451
BEX2	ENSG00000133134
SLAIN2	ENSG00000109171
ULK4	ENSG00000168038
NPL	ENSG00000135838
HLA-DQA2	ENSG00000231526
ELK4	ENSG00000158711
CSF1	ENSG00000184371
FOXP2	ENSG00000128573
UBE2D4	ENSG00000078967
MAP2K4	ENSG00000065559
MAMSTR	ENSG00000176909
BCL2L2	ENSG00000129473
ASH1L	ENSG00000116539
NYAP2	ENSG00000144460
TRIM40	ENSG00000172524
IRS1	ENSG00000169047
ANTXR1	ENSG00000169604
IMPACT	ENSG00000154059
RHBDD1	ENSG00000144468
DNAAF3	ENSG00000167646
NIPSNAP3A	ENSG00000136783
PRRT1	ENSG00000204314
SLC45A3	ENSG00000158715
SMCO2	ENSG00000165935
COL4A4	ENSG00000081052
METTL13	ENSG00000010165
SFRP1	ENSG00000104332
IFIT1B	ENSG00000204010
TRIM15	ENSG00000204610
SPOCK2	ENSG00000107742
LUC7L3	ENSG00000108848
ORC2	ENSG00000115942
FASTKD1	ENSG00000138399
FCGR2A	ENSG00000143226
SEC61B	ENSG00000106803
HUWE1	ENSG00000086758
EFNB1	ENSG00000090776
EHBP1	ENSG00000115504
MYBPHL	ENSG00000221986
NUCKS1	ENSG00000069275
PHLDB1	ENSG00000019144
RGS9	ENSG00000108370
STEAP3	ENSG00000115107
RAB17	ENSG00000124839
RBP4	ENSG00000138207
IGBP1	ENSG00000089289
ENDOV	ENSG00000173818
ZNF112	ENSG00000062370
SLC25A36	ENSG00000114120
LRRC3C	ENSG00000204913
BDP1	ENSG00000145734
SELENBP1	ENSG00000143416
TP53AIP1	ENSG00000120471
FFAR4	ENSG00000186188
GSDMA	ENSG00000167914
MANBAL	ENSG00000101363
CLOCK	ENSG00000134852
RSF1	ENSG00000048649
FBXO42	ENSG00000037637
DCHS2	ENSG00000197410
SERTAD2	ENSG00000179833
FAM210B	ENSG00000124098
ATF4	ENSG00000128272
FAM126B	ENSG00000155744
HP1BP3	ENSG00000127483
PPIP5K1	ENSG00000168781
CLDN10	ENSG00000134873
MCCD1	ENSG00000231975
SH3BGRL	ENSG00000131171
AGRN	ENSG00000188157
ATF6B	ENSG00000168468
DMC1	ENSG00000100206
SMUG1	ENSG00000123415
SLC41A1	ENSG00000133065
KAT5	ENSG00000172977
NF1	ENSG00000196712
HOPX	ENSG00000171476
NTSR1	ENSG00000101188
DESI1	ENSG00000100418
AUH	ENSG00000148090
WFDC3	ENSG00000124116
TOMM20L	ENSG00000196860
MAP1LC3A	ENSG00000101460
PSKH1	ENSG00000159792
MBLAC2	ENSG00000176055
ST8SIA3	ENSG00000177511
POLR3G	ENSG00000113356
MFF	ENSG00000168958
CYB5R4	ENSG00000065615
ADAM33	ENSG00000149451
DHX30	ENSG00000132153
CDH19	ENSG00000071991
LAIR1	ENSG00000167613
POMT2	ENSG00000009830
ARHGEF26	ENSG00000114790
RPE	ENSG00000197713
CTXN2	ENSG00000233932
NR1D2	ENSG00000174738
IPO9	ENSG00000198700
SGIP1	ENSG00000118473
ORAI3	ENSG00000175938
GTF2H5	ENSG00000272047
SPATA32	ENSG00000184361
GABARAPL1	ENSG00000139112
SPATS1	ENSG00000249481
ADARB1	ENSG00000197381
EMC3	ENSG00000125037
RTKN2	ENSG00000182010
GALNS	ENSG00000141012
YRDC	ENSG00000196449
METTL1	ENSG00000037897
RNF212B	ENSG00000215277
DBN1	ENSG00000113758
DAXX	ENSG00000204209
EFCAB14	ENSG00000159658
COL4A1	ENSG00000187498
IQSEC3	ENSG00000262607
NUF2	ENSG00000143228
AARS2	ENSG00000124608
FANCG	ENSG00000221829
KIAA0586	ENSG00000100578
ZNF492	ENSG00000229676
RWDD2B	ENSG00000156253
ACADM	ENSG00000117054
EPHB4	ENSG00000196411
GP2	ENSG00000169347
PAQR7	ENSG00000182749
INSM1	ENSG00000173404
KHDRBS2	ENSG00000112232
GPC5	ENSG00000179399
ARGLU1	ENSG00000134884
GUCY1A2	ENSG00000152402
HTATSF1	ENSG00000102241
C11orf94	ENSG00000234776
OSER1	ENSG00000132823
DNAJA1	ENSG00000086061
SREK1	ENSG00000153914
TRIM28	ENSG00000130726
FRAS1	ENSG00000138759
UMPS	ENSG00000114491
SEPW1	ENSG00000178980
CHRNA2	ENSG00000120903
LIPA	ENSG00000107798
SOBP	ENSG00000112320
ZNF729	ENSG00000196350
C18orf63	ENSG00000206043
DCD	ENSG00000161634
VPS33A	ENSG00000139719
GMFG	ENSG00000130755
TCTE1	ENSG00000146221
ZNF599	ENSG00000153896
RSPH6A	ENSG00000104941
ABHD16B	ENSG00000183260
B3GNT4	ENSG00000176383
SNTN	ENSG00000188817
SERINC3	ENSG00000132824
CNTNAP5	ENSG00000155052
WBP2	ENSG00000132471
PACRGL	ENSG00000163138
B4GALNT1	ENSG00000135454
SDC4	ENSG00000124145
VPS37D	ENSG00000176428
CCDC3	ENSG00000151468
SNRNP200	ENSG00000144028
SEMA3A	ENSG00000075213
PLAT	ENSG00000104368
DIABLO	ENSG00000184047
ADCY6	ENSG00000174233
PFKFB4	ENSG00000114268
TJP2	ENSG00000119139
ATP6V1G2	ENSG00000234668
TNRC6A	ENSG00000090905
ABCE1	ENSG00000164163
INSIG1	ENSG00000186480
SULT4A1	ENSG00000130540
SPOP	ENSG00000121067
RAP2A	ENSG00000125249
HSD17B8	ENSG00000204228
CD22	ENSG00000012124
ANXA3	ENSG00000138772
CYP27B1	ENSG00000111012
NTRK1	ENSG00000198400
NUDT8	ENSG00000167799
AQP6	ENSG00000086159
CTXN3	ENSG00000205279
CA6	ENSG00000131686
ANKRD52	ENSG00000139645
THOC7	ENSG00000163634
CCDC80	ENSG00000091986
UBFD1	ENSG00000103353
BHMT2	ENSG00000132840
TNFSF13B	ENSG00000102524
RASIP1	ENSG00000105538
PPP1R7	ENSG00000115685
SPG11	ENSG00000104133
B9D1	ENSG00000108641
EMC1	ENSG00000127463
LMAN2	ENSG00000169223
MLC1	ENSG00000100427
RDX	ENSG00000137710
GTPBP3	ENSG00000130299
FCGR2B	ENSG00000072694
PFDN6	ENSG00000237335
ZMIZ2	ENSG00000122515
ACTN2	ENSG00000077522
ALG8	ENSG00000159063
SLC25A37	ENSG00000147454
CFI	ENSG00000205403
SYF2	ENSG00000117614
RPL15	ENSG00000174748
GOLGA5	ENSG00000066455
DHX57	ENSG00000163214
PRPF39	ENSG00000185246
DAPL1	ENSG00000163331
SNX20	ENSG00000167208
ZNF285	ENSG00000267508
N4BP3	ENSG00000145911
TSNAX	ENSG00000116918
A4GNT	ENSG00000118017
FLVCR1	ENSG00000162769
SPCS2	ENSG00000118363
CLDN25	ENSG00000228607
ANKRD54	ENSG00000100124
DHX9	ENSG00000135829
EIF3G	ENSG00000130811
DBR1	ENSG00000138231
SLC39A13	ENSG00000165915
TRIM51	ENSG00000124900
NAV1	ENSG00000134369
VASH2	ENSG00000143494
DPY19L4	ENSG00000156162
CACNA1S	ENSG00000081248
NRCAM	ENSG00000091129
RPS19BP1	ENSG00000187051
NALCN	ENSG00000102452
PPP2R1A	ENSG00000105568
SIPA1L2	ENSG00000116991
C8orf44	ENSG00000213865
EMP2	ENSG00000213853
AP1M2	ENSG00000129354
COL4A3	ENSG00000169031
WDR46	ENSG00000204221
SEC31A	ENSG00000138674
CTDSPL	ENSG00000144677
CCDC148	ENSG00000153237
YJEFN3	ENSG00000250067
AKR1D1	ENSG00000122787
RXFP2	ENSG00000133105
MASP1	ENSG00000127241
TEPP	ENSG00000159648
BMP15	ENSG00000130385
EXTL2	ENSG00000162694
DNAL4	ENSG00000100246
MAP10	ENSG00000212916
CSRNP1	ENSG00000144655
LATS1	ENSG00000131023
IL18	ENSG00000150782
TM7SF3	ENSG00000064115
EPHA8	ENSG00000070886
RSPO1	ENSG00000169218
SEC24B	ENSG00000138802
RNASET2	ENSG00000026297
RRP7A	ENSG00000189306
TRBV24-1	ENSG00000211750
LUZP2	ENSG00000187398
FGF7	ENSG00000140285
HSPA4	ENSG00000170606
NKIRAS2	ENSG00000168256
GTPBP1	ENSG00000100226
FKBP7	ENSG00000079150
RASAL2	ENSG00000075391
ENDOU	ENSG00000111405
PRDX1	ENSG00000117450
UNC13D	ENSG00000092929
ZNF619	ENSG00000177873
RACGAP1	ENSG00000161800
STK24	ENSG00000102572
MECR	ENSG00000116353
CACHD1	ENSG00000158966
ZNF250	ENSG00000196150
IARS	ENSG00000196305
RCC1	ENSG00000180198
AMFR	ENSG00000159461
KIAA0513	ENSG00000135709
PARP14	ENSG00000173193
REG3A	ENSG00000172016
L3MBTL1	ENSG00000185513
RFWD3	ENSG00000168411
NFAT5	ENSG00000102908
PLEKHA7	ENSG00000166689
NUTF2	ENSG00000102898
TANC1	ENSG00000115183
CD1A	ENSG00000158477
GRM6	ENSG00000113262
SCX	ENSG00000260428
BOP1	ENSG00000261236
LRRC34	ENSG00000171757
VSTM1	ENSG00000189068
ADD2	ENSG00000075340
TSSK6	ENSG00000178093
DENND4B	ENSG00000198837
TTC22	ENSG00000006555
MBNL1	ENSG00000152601
MMS19	ENSG00000155229
PRCD	ENSG00000214140
NRP1	ENSG00000099250
RGS5	ENSG00000232995
MYH14	ENSG00000105357
XRCC2	ENSG00000196584
CD1C	ENSG00000158481
C5orf60	ENSG00000204661
ACER3	ENSG00000078124
GDPD4	ENSG00000178795
CYGB	ENSG00000161544
SPSB4	ENSG00000175093
TULP4	ENSG00000130338
HTR3C	ENSG00000178084
ACTR3B	ENSG00000133627
SH2D2A	ENSG00000027869
CD1B	ENSG00000158485
ZNF879	ENSG00000234284
SAA1	ENSG00000173432
ICAM5	ENSG00000105376
WHAMM	ENSG00000156232
ISOC2	ENSG00000063241
ARHGDIA	ENSG00000141522
MOSPD1	ENSG00000101928
CAPZA3	ENSG00000177938
ONECUT2	ENSG00000119547
SLC25A31	ENSG00000151475
TBX4	ENSG00000121075
RTP4	ENSG00000136514
MTR	ENSG00000116984
SST	ENSG00000157005
PTCH2	ENSG00000117425
KCNK9	ENSG00000169427
NKIRAS1	ENSG00000197885
SYMPK	ENSG00000125755
IQCF6	ENSG00000214686
EPHB1	ENSG00000154928
RHD	ENSG00000187010
AADACL3	ENSG00000188984
SLC26A5	ENSG00000170615
GIMAP7	ENSG00000179144
HAX1	ENSG00000143575
FKBP3	ENSG00000100442
TRIM33	ENSG00000197323
RTP2	ENSG00000198471
HCRTR2	ENSG00000137252
DCAF6	ENSG00000143164
BCL6	ENSG00000113916
TEX12	ENSG00000150783
HTR1B	ENSG00000135312
SERPINI1	ENSG00000163536
IL36RN	ENSG00000136695
OR10V1	ENSG00000172289
RUFY3	ENSG00000018189
SLC12A9	ENSG00000146828
METTL21B	ENSG00000123427
UAP1L1	ENSG00000197355
MTSS1	ENSG00000170873
ZBTB38	ENSG00000177311
SLC39A5	ENSG00000139540
RPS6KA2	ENSG00000071242
IKBKB	ENSG00000104365
C3orf49	ENSG00000163632
STX3	ENSG00000166900
PARL	ENSG00000175193
AVIL	ENSG00000135407
GLTP	ENSG00000139433
SLC10A6	ENSG00000145283
LY6G5C	ENSG00000226404
ZNF628	ENSG00000197483
NAT14	ENSG00000090971
ZNF775	ENSG00000196456
SSC5D	ENSG00000179954
SLC25A19	ENSG00000125454
PCNXL2	ENSG00000135749
GSDMD	ENSG00000104518
SNX1	ENSG00000028528
ARHGAP31	ENSG00000031081
DEFB112	ENSG00000180872
PSD4	ENSG00000125637
PRKCG	ENSG00000126583
RYK	ENSG00000163785
RUNX2	ENSG00000124813
REPIN1	ENSG00000214022
INSRR	ENSG00000027644
MCHR1	ENSG00000128285
CARD16	ENSG00000204397
SMCR8	ENSG00000176994
ST6GALNAC2	ENSG00000070731
BIRC5	ENSG00000089685
PIH1D2	ENSG00000150773
CARD17	ENSG00000255221
KLHL30	ENSG00000168427
CASP9	ENSG00000132906
IL18BP	ENSG00000137496
NFKBID	ENSG00000167604
LRRFIP1	ENSG00000124831
CANX	ENSG00000127022
KY	ENSG00000174611
USP19	ENSG00000172046
GRASP	ENSG00000161835
ARID3B	ENSG00000179361
SHMT1	ENSG00000176974
MECOM	ENSG00000085276
SETD5	ENSG00000168137
FTL	ENSG00000087086
BANF1	ENSG00000175334
PLEKHA3	ENSG00000116095
ZNF571	ENSG00000180479
NHS	ENSG00000188158
AKNAD1	ENSG00000162641
SIVA1	ENSG00000184990
RPL6	ENSG00000089009
MFSD9	ENSG00000135953
A4GALT	ENSG00000128274
AQP10	ENSG00000143595
SBK2	ENSG00000187550
SBK3	ENSG00000231274
SLC18A2	ENSG00000165646
ZNF579	ENSG00000218891
ATP8B2	ENSG00000143515
CD209	ENSG00000090659
ZNF524	ENSG00000171443
FIZ1	ENSG00000179943
GOLGB1	ENSG00000173230
BCO2	ENSG00000197580
COG4	ENSG00000103051
SLC19A1	ENSG00000173638
SUN2	ENSG00000100242
NOXA1	ENSG00000188747
C7orf57	ENSG00000164746
SNRPE	ENSG00000182004
ZNF540	ENSG00000171817
GTF3C3	ENSG00000119041
PDCD11	ENSG00000148843
FAM227B	ENSG00000166262
SLC30A7	ENSG00000162695
SOS2	ENSG00000100485
PRB4	ENSG00000230657
P2RY11	ENSG00000244165
PLA2G2E	ENSG00000188784
MRPL17	ENSG00000158042
CCDC22	ENSG00000101997
CD1E	ENSG00000158488
EIF1AD	ENSG00000175376
PPAN	ENSG00000130810
ARHGAP25	ENSG00000163219
TAOK3	ENSG00000135090
ZNF74	ENSG00000185252
CTNND1	ENSG00000198561
PATE2	ENSG00000196844
IKZF1	ENSG00000185811
SDK1	ENSG00000146555
PPM1K	ENSG00000163644
PNMAL2	ENSG00000204851
NPPA	ENSG00000175206
MPP1	ENSG00000130830
CYTH4	ENSG00000100055
HAP1	ENSG00000173805
PPP5D1	ENSG00000230510
RUNX1T1	ENSG00000079102
PRB1	ENSG00000251655
CLCC1	ENSG00000121940
KLF8	ENSG00000102349
MYBPC1	ENSG00000196091
CLCN6	ENSG00000011021
MTRNR2L4	ENSG00000232196
ROGDI	ENSG00000067836
APPBP2	ENSG00000062725
SOX13	ENSG00000143842
ZNF781	ENSG00000196381
PATE3	ENSG00000236027
TMEM105	ENSG00000185332
NUP210L	ENSG00000143552
LECT2	ENSG00000145826
GSG1L	ENSG00000169181
TOMM34	ENSG00000025772
IL13RA2	ENSG00000123496
HSPA1L	ENSG00000204390
STRAP	ENSG00000023734
FIGF	ENSG00000165197
CCDC150	ENSG00000144395
SMC4	ENSG00000113810
RFFL	ENSG00000092871
KIAA2018	ENSG00000176542
ASF1A	ENSG00000111875
CNNM4	ENSG00000158158
CCM2	ENSG00000136280
SLC8A3	ENSG00000100678
NLE1	ENSG00000073536
MOAP1	ENSG00000165943
GPX1	ENSG00000233276
TRIM36	ENSG00000152503
MCM9	ENSG00000111877
GALK2	ENSG00000156958
OR14J1	ENSG00000204695
ACOT12	ENSG00000172497
PNMA1	ENSG00000176903
POLD2	ENSG00000106628
CCNE2	ENSG00000175305
TCP11	ENSG00000124678
ZNF607	ENSG00000198182
LGMN	ENSG00000100600
SULT2A1	ENSG00000105398
LAMTOR1	ENSG00000149357
UBR7	ENSG00000012963
GDAP1	ENSG00000104381
OR5M9	ENSG00000150269
ZNF737	ENSG00000237440
UBE2V1	ENSG00000244687
PAFAH2	ENSG00000158006
FZD3	ENSG00000104290
GALC	ENSG00000054983
LIX1	ENSG00000145721
CNTF	ENSG00000242689
PABPC1L	ENSG00000101104
RPRML	ENSG00000179673
RIOK2	ENSG00000058729
SCYL2	ENSG00000136021
LIG3	ENSG00000005156
FAT3	ENSG00000165323
JPH1	ENSG00000104369
MTHFR	ENSG00000177000
ZFP91	ENSG00000186660
STKLD1	ENSG00000198870
C14orf142	ENSG00000170270
OR13A1	ENSG00000256574
IPMK	ENSG00000151151
OTUD4	ENSG00000164164
TMEM251	ENSG00000153485
ZNF66	ENSG00000160229
REXO4	ENSG00000148300
FARP1	ENSG00000152767
CGGBP1	ENSG00000163320
NAA50	ENSG00000121579
COX15	ENSG00000014919
OR5M8	ENSG00000181371
IFIT5	ENSG00000152778
TP53INP1	ENSG00000164938
UNC13A	ENSG00000130477
ZNF174	ENSG00000103343
MAPK7	ENSG00000166484
SFMBT2	ENSG00000198879
XPNPEP3	ENSG00000196236
GPC6	ENSG00000183098
CAPNS1	ENSG00000126247
PHF20	ENSG00000025293
CELA2A	ENSG00000142615
C16orf90	ENSG00000215131
FAM131C	ENSG00000185519
MYD88	ENSG00000172936
ENTPD7	ENSG00000198018
MED8	ENSG00000159479
SRPK1	ENSG00000096063
DNAJB7	ENSG00000172404
INTS8	ENSG00000164941
BRCA1	ENSG00000012048
AEN	ENSG00000181026
SNAI2	ENSG00000019549
CUTC	ENSG00000119929
DNASE1L3	ENSG00000163687
NR1D1	ENSG00000126368
GNMT	ENSG00000124713
YBX3	ENSG00000060138
USHBP1	ENSG00000130307
REG1A	ENSG00000115386
NAA60	ENSG00000122390
GAL3ST4	ENSG00000197093
TPH2	ENSG00000139287
GPR119	ENSG00000147262
TFAP2C	ENSG00000087510
CAMKV	ENSG00000164076
CPA1	ENSG00000091704
COX7A2	ENSG00000112695
ZSCAN2	ENSG00000176371
PRKCB	ENSG00000166501
NAMPT	ENSG00000105835
CCT4	ENSG00000115484
MED24	ENSG00000008838
OSBPL7	ENSG00000006025
IRF3	ENSG00000126456
FNDC8	ENSG00000073598
IWS1	ENSG00000163166
BAG3	ENSG00000151929
GPR26	ENSG00000154478
OR6C68	ENSG00000205327
OR2AP1	ENSG00000179615
OR6C4	ENSG00000179626
GLO1	ENSG00000124767
CAMP	ENSG00000164047
PPIL6	ENSG00000185250
IFT43	ENSG00000119650
SLIRP	ENSG00000119705
MRPS12	ENSG00000128626
SRRM3	ENSG00000177679
KRT19	ENSG00000171345
LRFN3	ENSG00000126243
ANAPC10	ENSG00000164162
IMMT	ENSG00000132305
WASL	ENSG00000106299
RSPH4A	ENSG00000111834
TXNRD3	ENSG00000197763
CNTN3	ENSG00000113805
SLC26A4	ENSG00000091137
TRHDE	ENSG00000072657
CCNI2	ENSG00000205089
PEX6	ENSG00000124587
IGSF3	ENSG00000143061
HIVEP3	ENSG00000127124
TBX10	ENSG00000167800
HS6ST2	ENSG00000171004
ADPRH	ENSG00000144843
CRAT	ENSG00000095321
COL6A2	ENSG00000142173
LRRC10	ENSG00000198812
KIAA1211L	ENSG00000196872
PKHD1	ENSG00000170927
GLT8D1	ENSG00000016864
FKRP	ENSG00000181027
OR4C15	ENSG00000181939
COMMD1	ENSG00000173163
TBATA	ENSG00000166220
CHST10	ENSG00000115526
TGFB3	ENSG00000119699
FAM214A	ENSG00000047346
SLC22A25	ENSG00000196600
SNW1	ENSG00000100603
CTSW	ENSG00000172543
ACY3	ENSG00000132744
RBMX2	ENSG00000134597
TMEM189	ENSG00000240849
WISP1	ENSG00000104415
CACNA1C	ENSG00000151067
C19orf40	ENSG00000131944
KIAA1919	ENSG00000173214
KLHDC2	ENSG00000165516
YPEL4	ENSG00000166793
HIATL2	ENSG00000196312
PSMC6	ENSG00000100519
STIP1	ENSG00000168439
CCT6B	ENSG00000132141
SGPL1	ENSG00000166224
KRT6A	ENSG00000205420
ATP5E	ENSG00000124172
GTPBP2	ENSG00000172432
MEGF11	ENSG00000157890
SGPP1	ENSG00000126821
PPP4R4	ENSG00000119698
PPP4C	ENSG00000149923
ATP13A2	ENSG00000159363
FIBP	ENSG00000172500
TUBB1	ENSG00000101162
NR2F6	ENSG00000160113
IL1R2	ENSG00000115590
EAF2	ENSG00000145088
LSM11	ENSG00000155858
SLC22A24	ENSG00000197658
RAB11FIP2	ENSG00000107560
OR4S2	ENSG00000174982
SLC22A10	ENSG00000184999
ALDH3B2	ENSG00000132746
OR4C6	ENSG00000181903
FDCSP	ENSG00000181617
ABHD17B	ENSG00000107362
PPP1R3C	ENSG00000119938
SMIM19	ENSG00000176209
SMPD2	ENSG00000135587
MFSD2A	ENSG00000168389
MS4A2	ENSG00000149534
MPHOSPH10	ENSG00000124383
TLL2	ENSG00000095587
CCDC79	ENSG00000249961
ANKRD6	ENSG00000135299
C14orf178	ENSG00000197734
PHF21B	ENSG00000056487
NCR3LG1	ENSG00000188211
POU6F1	ENSG00000184271
ACE2	ENSG00000130234
IL17RD	ENSG00000144730
ANLN	ENSG00000011426
LNPEP	ENSG00000113441
SLC16A12	ENSG00000152779
PREX1	ENSG00000124126
TMEM222	ENSG00000186501
THEMIS	ENSG00000172673
TRAPPC11	ENSG00000168538
NUAK1	ENSG00000074590
GABRA1	ENSG00000022355
BABAM1	ENSG00000105393
CARD14	ENSG00000141527
NACA2	ENSG00000253506
TDRD5	ENSG00000162782
ARG1	ENSG00000118520
CD300E	ENSG00000186407
RXFP1	ENSG00000171509
PPP2R4	ENSG00000119383
BRIP1	ENSG00000136492
LMO7	ENSG00000136153
LCN1	ENSG00000160349
GBP3	ENSG00000117226
BTAF1	ENSG00000095564
SIMC1	ENSG00000170085
MBD3L1	ENSG00000170948
FAM163A	ENSG00000143340
MST1R	ENSG00000164078
UBXN1	ENSG00000162191
ZNF830	ENSG00000198783
LRFN5	ENSG00000165379
MRPS18C	ENSG00000163319
TOR1AIP2	ENSG00000169905
TAS2R39	ENSG00000236398
ARNT	ENSG00000143437
SLC20A2	ENSG00000168575
NEURL1B	ENSG00000214357
NOBOX	ENSG00000106410
KIDINS220	ENSG00000134313
STRN4	ENSG00000090372
TCEB3	ENSG00000011007
SECISBP2L	ENSG00000138593
HINT1	ENSG00000169567
CISD1	ENSG00000122873
TAS2R40	ENSG00000221937
DENND1C	ENSG00000205744
LHFPL5	ENSG00000197753
TRPM4	ENSG00000130529
OCA2	ENSG00000104044
KCNG2	ENSG00000178342
KIAA0895	ENSG00000164542
NASP	ENSG00000132780
LILRA6	ENSG00000244482
SLC1A7	ENSG00000162383
NFIX	ENSG00000008441
HAS2	ENSG00000170961
POLH	ENSG00000170734
LY6D	ENSG00000167656
DUSP1	ENSG00000120129
LURAP1	ENSG00000171357
POMGNT1	ENSG00000085998
TGIF2LX	ENSG00000153779
TOR1AIP1	ENSG00000143337
PRDM12	ENSG00000130711
PNPLA7	ENSG00000130653
KCNMB4	ENSG00000135643
PITPNC1	ENSG00000154217
DEFB107A	ENSG00000186572
TMEM132D	ENSG00000151952
MAP4K1	ENSG00000104814
MECP2	ENSG00000169057
IFI44L	ENSG00000137959
MRPL27	ENSG00000108826
SCOC	ENSG00000153130
PRSS35	ENSG00000146250
SCGB1A1	ENSG00000149021
LYRM7	ENSG00000186687
CELA1	ENSG00000139610
SPTBN4	ENSG00000160460
NEDD4	ENSG00000069869
ADH1B	ENSG00000196616
COPS6	ENSG00000168090
RAMP2	ENSG00000131477
NRD1	ENSG00000078618
NETO1	ENSG00000166342
INPP5F	ENSG00000198825
DEFB105A	ENSG00000186562
ZNF684	ENSG00000117010
CRB3	ENSG00000130545
MFAP2	ENSG00000117122
PLA1A	ENSG00000144837
KLF3	ENSG00000109787
RNF152	ENSG00000176641
SLC25A23	ENSG00000125648
LHX6	ENSG00000106852
WFDC2	ENSG00000101443
RBM17	ENSG00000134453
NDUFAF6	ENSG00000156170
ZNF514	ENSG00000144026
SPN	ENSG00000197471
CLUAP1	ENSG00000103351
HIGD1C	ENSG00000214511
BGN	ENSG00000182492
DBX1	ENSG00000109851
ARHGAP36	ENSG00000147256
RTN4RL1	ENSG00000185924
STXBP1	ENSG00000136854
SLC47A2	ENSG00000180638
OR5M11	ENSG00000255223
STAR	ENSG00000147465
OR5M10	ENSG00000254834
FMR1	ENSG00000102081
C8orf22	ENSG00000168333
OR5M1	ENSG00000255012
EPC1	ENSG00000120616
