	Human_Kidney_Average_RPKM	Chimp_Kidney_Average_RPKM	Rhesus_Monkey_Kidney_Average_RPKM	Mouse_Kidney_Average_RPKM
MYO1D	81.27050000000001	93.04915	66.97548333333333	87.50551666666667
BDNF	16.72601666666667	18.983778333333337	6.6671933333333335	28.50765
ACSF3	59.64191666666667	46.55455	101.15526666666666	260.71233333333333
OR10AB1P	5.09847	3.6881350000000004	0.0	0.0
BOK	87.01096333333334	40.333148333333334	126.29873333333335	105.43846666666667
C8orf59	501.4083333333333	454.3965	342.6656666666666	112.28031666666668
PFN4	1.4053833333333332	1.2376516666666666	0.7612216666666667	5.983585000000001
TCERG1L	22.044318333333333	0.158465	0.0	0.15531233333333333
NCKAP5	20.416425	13.271911666666668	7.758121666666668	3.745018333333334
RUFY1	129.29338333333334	67.76725	0.0	109.39766666666667
BASP1	191.85892333333334	72.79290000000002	7.328748333333333	6.904911666666667
OR51L1	0.0	0.41362000000000004	0.0	0.0
VSIG10	43.48663333333334	60.57693333333333	34.03373333333334	48.41521666666666
IRX5	6.661347166666668	36.332991666666665	14.826205000000002	19.129433333333335
METRNL	342.2499333333333	131.87881666666667	292.9078333333334	175.5293333333333
FAM91A1	37.318783333333336	68.61386666666667	71.7241	154.92733333333334
WSB2	199.8382333333333	220.9466666666667	221.22733333333335	726.7381666666665
GRIN1	6.5518465	0.4014674999999999	2.350248833333333	0.6460364999999999
TYMS	104.06968333333333	75.1236	95.88079999999998	72.1507
OR51G2	0.5398783333333333	0.0	0.0	0.0
PXMP2	179.36686666666665	364.5276666666667	373.59700000000004	383.9838333333334
OR51A7	0.0	0.0	0.0	0.0
OR51T1	0.23640666666666665	0.34816833333333336	0.0	0.0
PNMA1	185.90001666666663	223.61683333333335	477.67850000000004	10.727023333333333
C8orf4	698.3087333333333	1355.6658333333332	267.171	286.5801666666667
MAMSTR	6.620055000000001	1.2753050000000001	6.954513333333334	3.332713333333334
ANKLE2	124.49403333333333	124.92191666666668	113.81498333333332	85.1181
C8G	6.463381666666666	11.902758333333333	46.120788333333316	52.9186
OR51S1	0.7300516666666667	0.430035	0.0	0.0
EFCAB5	0.40381566666666663	1.0765783333333334	0.3211038333333333	1.3746611666666666
GCNT4	11.687808333333335	53.18768333333333	46.907983333333334	7.2089983333333345
THAP4	235.46633333333338	248.98533333333333	240.7926666666667	237.41383333333332
LY6H	26.041965	0.42789666666666665	2.8895016666666664	0.6608999999999999
FAM89B	157.40876666666668	118.36383333333333	129.7875	170.38583333333332
SHMT1	421.87345	824.5516666666666	838.1446666666666	359.48316666666665
DPP7	228.50216666666665	228.44383333333334	662.3608333333333	168.40616666666668
TRIM60	0.0	0.0	1.5564350000000002	9.19007
SEC24C	112.01191666666669	164.9188333333333	132.32983333333334	271.287
FMR1NB	0.0	0.0	0.0	2.6079600000000003
SMCR8	31.75951666666667	35.107699999999994	56.023066666666665	85.40286666666667
MTHFR	55.1187	83.82175000000001	73.46946666666666	79.48935
C19orf18	0.0	0.0	0.0	0.0
DEAF1	104.66255	67.28428333333333	72.85663333333333	82.9655
MTX3	12.58422166666667	9.589503333333333	15.685683333333335	20.093316666666666
TMEM80	49.62145	76.42736666666666	85.18913333333334	29.5907
SIX5	70.8875	45.25731666666667	73.42519999999999	25.885266666666666
ZDHHC13	39.47396666666667	25.600783333333336	21.59883333333333	44.0999
SLC38A9	12.338385	26.721466666666668	29.833466666666666	31.7993
ACER2	6.47577	7.330210000000001	4.410609999999999	62.27481666666666
WDR73	108.28183333333332	138.965	56.19575000000001	62.60166666666667
POLE	28.91943333333333	10.784885000000001	1.5453475	1.95688
FAM109B	29.44173833333333	15.133981666666665	6.6832199999999995	1.04366
SCN4B	0.0	0.0	0.0	3483.218333333333
DSCAML1	14.508125	2.167747	0.024301166666666665	0.365179
EPS8L2	377.5913766666666	589.9239999999999	354.7468333333333	395.49
ZDHHC22	0.267635	0.0	0.0	0.0
ANO6	72.36446666666666	123.11158333333333	73.65566666666666	163.58849999999998
ZBTB34	17.514335	21.273145	18.83165	19.79068333333333
CETN1	0.40004833333333334	0.0	0.0	0.0
FAM210A	56.42616666666667	73.50306666666667	90.42366666666668	258.9178333333333
TALDO1	505.6921666666667	646.8523333333334	574.122	1290.215
ULK1	99.33881666666666	91.00268333333332	64.54203333333332	159.5206666666667
RIMKLA	14.201526666666668	17.421066666666665	0.8862010000000001	4.165003333333334
CLVS1	0.373485	0.0	0.25233866666666666	0.14876383333333335
RPS6KA3	41.599403333333335	55.80613333333333	53.40885	80.32868333333333
PUS1	102.32506666666667	68.34946666666666	114.35149999999999	223.064
CHD9	36.07534999999999	54.201483333333336	36.62628333333334	35.002583333333334
SPACA4	0.8223833333333334	1.7850383333333333	0.47334000000000004	0.0
PDDC1	52.74125	54.124199999999995	54.409616666666665	116.64205
TRIM72	0.3063416666666667	0.127891	1.1841415	2.2585043333333332
MAN1B1	131.14185	170.74633333333335	144.37566666666666	152.4985
KCNA3	1.1403983333333334	3.6253783333333325	1.0745476666666665	2.6101061666666667
FBXO39	1.3802298333333336	1.2385595	0.21891333333333332	0.1306915
CLDN22	5.177645	14.277985000000001	19.2011	3.019153333333333
KCNA2	0.4242951666666666	0.38585783333333334	0.8734401666666667	0.5750655
TOP3A	24.333333333333332	39.69728333333334	31.589699999999993	22.980866666666667
CASKIN2	88.69853333333333	155.40336666666667	165.04666666666665	136.29266666666663
ZBTB38	108.06016666666666	125.19008333333335	123.60076666666669	96.82626666666665
BEND2	0.0	0.0	0.0	0.0
LRRN4CL	8.27416	9.339293333333334	5.554278333333333	3.68362
TIMM22	110.83409999999999	111.17451666666665	76.48100000000001	144.23533333333333
HIC1	0.0	0.0	0.0	359.5
PPFIA3	13.547078333333333	0.20721416666666667	3.042128333333333	0.7554095
UMODL1	9.264618833333332	8.663766666666666	0.14514616666666666	0.0
SAMD9L	36.85333333333333	52.580000000000005	14.362253333333333	184.36863333333335
UBE2U	0.0	0.0	0.0	27.620416666666667
PAWR	70.41801333333332	61.7032	104.60748333333333	196.0966666666667
TGIF1	299.8663333333334	369.42400000000004	204.4176666666667	124.5556166666667
MIEF2	64.97205000000001	122.24101666666665	121.2559	62.30706666666666
CD19	0.7272486666666667	1.7032549999999997	0.17698666666666665	4.199483666666667
ERICH5	83.64885	160.08221666666668	0.0	3.2124666666666664
OR2T8	0.6000733333333333	0.6117816666666666	0.1525135	0.0
NR2C2	36.39541666666667	30.306733333333337	35.15338333333333	59.7339
ACOT4	50.55979333333334	105.87981666666667	168.1127166666667	369.7393333333334
OLIG3	1.0970416666666667	3.0815333333333332	0.0	0.0
ARIH2	122.79509999999999	119.59609999999999	51.55761666666667	201.17883333333336
RBM44	2.6406493333333336	0.2508896666666667	0.8743028333333333	0.0
ZBTB33	30.918566666666667	35.79325000000001	31.370666666666665	70.14575
IRX3	88.78535	79.18526666666668	36.300999999999995	95.44926666666667
ST8SIA3	0.0	0.0	0.12921616666666666	0.24309
RPRM	1.9651833333333333	7.641136666666667	0.0	5.383405
OR2B11	0.0	0.19969	0.3307816666666667	0.0
SLC25A22	39.30725	28.77125	62.140666666666654	135.53258333333332
RABEP2	73.24628333333332	41.750783333333324	61.527950000000004	62.0157
NHLH2	0.0	0.0	0.0	0.0
ATOX1	510.65166666666664	465.8283333333334	1604.3100000000002	1023.7121666666667
FAM187B	0.0	0.5352583333333333	0.0	0.6743716666666666
TBL1XR1	67.31048333333332	91.58720000000001	57.87125	55.481366666666666
SAMD12	11.020351666666665	13.216541666666664	12.561598333333336	4.491121666666666
CD163	23.928275	93.78291666666667	24.023083333333336	2.5713150000000002
C18orf32	18803.226666666666	25053.81	24514.766666666666	55507.98333333333
PIDD1	66.66421666666666	41.42981666666667	9.190656666666667	13.999061666666664
RPLP2	7662.134999999999	4640.781666666666	1515.9983333333332	1436.9183333333333
JUN	1930.4101666666666	805.9443333333334	247.50966666666667	230.5198333333333
PGBD5	16.546663333333335	22.28325	9.77519	2.2703933333333337
ACAD9	52.62345	63.6694	64.15381666666667	122.23999999999997
IL17RA	27.282281666666663	27.673316666666665	38.51153333333334	54.31561666666667
PNPLA2	464.39883333333336	538.4136666666667	355.52283333333327	747.9315
MBOAT4	3.2814216666666667	0.555341	0.21754583333333333	0.4446951666666667
AGTRAP	146.64868333333334	190.7286333333333	601.7429999999999	356.80033333333336
SRRM3	33.453138333333335	2.8255683333333335	5.681545	0.0
CRACR2B	107.84703499999999	17.83405	91.25823333333335	28.326433333333338
DNAJC28	16.88056333333333	33.19605000000001	74.72811666666666	66.35931666666667
NAALADL2	11.681263000000001	24.101049999999997	28.376383333333333	7.3956550000000005
CD151	807.2726666666667	445.1161666666667	344.84666666666664	272.18483333333336
POLR2L	1176.1611666666665	934.8804999999999	1307.5416666666667	625.4408333333332
PVRL3	28.246473333333338	39.33226666666667	47.40383333333333	278.39983333333333
KIAA0195	113.93438333333332	127.60401666666667	110.13681666666666	169.8115
FLII	121.32743333333333	187.08966666666666	151.40349999999998	148.113
HNRNPA0	432.609	347.47433333333333	402.3591666666667	487.52850000000007
YIPF7	1.47654	3.5225600000000004	20.677233333333334	0.37388
MYOZ1	25.73786	7.466048333333333	3.8605058333333333	3.292745
KCNJ10	74.52564333333333	98.98569666666668	140.95266666666666	211.74749999999997
CHID1	207.889	132.229	165.48550000000003	82.95225
CCDC23	131.6851166666667	164.73883333333333	60.1275	82.07560000000001
CCDC184	5.020238333333333	5.288171666666666	0.8181983333333332	1.4948083333333333
AP3S1	139.55121666666665	7.858966666666667	56.13953333333333	68.77173333333333
GRB2	211.23683333333335	309.4575	154.98316666666668	272.415
ZBTB41	15.564883333333333	17.346766666666667	13.950016666666668	98.01024999999998
UBE2N	276.89666666666665	168.47916666666666	269.6773333333333	14.229851666666667
ARL6IP6	39.91202499999999	59.66943333333333	51.83736666666667	84.4905
ZNF354C	21.203618333333335	21.970650000000003	24.15225	13.127971666666667
CAPZA3	2.94136	0.4384083333333333	0.4696913333333333	0.0
MAMDC4	48.95213333333333	13.742463333333333	10.416993333333334	2.925823333333333
ODF3	0.0	0.0	0.142168	0.0
BET1L	80.36053333333332	85.45395	108.26938333333332	79.02226666666665
RPS27	4.5237	4.038916666666666	2858.565	0.0
RIC8A	141.13113333333334	164.91933333333336	156.7695	100.80346666666667
IMP3	270.399	262.55183333333326	448.25499999999994	420.75083333333333
ASB8	112.13096666666667	116.24736666666666	116.65050000000001	106.22046666666665
LCN15	0.39909833333333333	0.0	0.0	0.0
ODF3B	66.36433166666666	186.17866666666666	22.78056666666667	2.65653
C2orf73	1.308985	0.0	2.3106986666666667	0.4178866666666667
LRRC75B	242.32015	357.7871666666667	159.12466666666668	16.83012666666667
DMAP1	128.85208333333333	113.67101666666667	121.42066666666665	50.23423333333333
ADAMTSL1	4.763497	6.206278333333333	14.137875	5.640208333333334
FAM26E	21.135166666666667	17.901416666666666	9.488701666666666	3.4513300000000005
IMPDH2	253.0953333333333	170.19416666666666	154.8898333333333	49.57240000000001
ALS2CL	174.12891	68.48301666666667	22.634616666666663	52.26136666666667
MLF1	44.16895	90.45981666666667	164.06663333333336	0.7183933333333333
PRSS42	3.5834683333333337	4.30665	0.0	0.0
NDUFAF3	443.80249999999995	428.24766666666665	387.859	154.17665000000002
C2orf69	41.68018333333334	52.69238333333333	33.78931666666667	45.10293333333333
GRAMD1C	32.02932333333333	57.92595	51.5434	9.754936666666667
STAP2	1006.4773333333334	505.1903333333333	363.019	792.5633333333334
BOLA1	91.81321666666668	133.78101666666666	273.071	277.01700000000005
PDE4DIP	64.6195	43.421083333333335	29.119383333333335	96.61693333333334
DDX10	57.9091	118.5097833333333	66.19383333333333	40.74226666666667
PPP1R42	0.0	1.4058494999999998	2.1405425	0.264085
NDUFV2	901.5446666666667	762.2266666666666	301.3373333333334	1135.0849999999998
DALRD3	178.74016666666668	148.07416666666666	160.64866666666668	290.276
ZNF518B	17.202270000000002	30.697900000000004	32.09355	17.73597666666667
SPINK6	0.0	0.0	2.81045	75.0738
ZNF366	10.346246666666667	15.247539999999999	9.773808333333333	13.097426666666669
LCORL	13.665293333333333	14.459498333333334	18.52765666666667	20.664183333333334
PARD6G	38.14896166666667	17.46154	8.720466666666665	5.627946666666666
ZNF454	50.45483333333334	15.381099999999998	43.47501666666667	0.0
SH2B1	274.9026666666667	187.03449999999998	202.26700000000002	186.4068333333333
ZC3H12D	1.604025	7.659885000000002	2.453332	3.593314166666667
KDELC2	52.65179333333333	117.2776	42.75476666666666	31.542766666666665
PLEC	188.09459999999999	139.35418333333334	231.42816666666667	84.88893333333334
SH2D4B	0.0	2.086663	0.15425983333333335	5.590001666666667
RNF212	2.415528333333333	2.7419016666666667	2.1559649999999997	0.0
PRSS36	3.0200066666666667	2.571667666666667	1.2792145	14.750368333333332
TMEM151B	2.0700016666666667	3.46567	7.050581666666667	17.580399999999997
GALNT11	400.40175	574.1384999999999	796.2508333333334	1803.2583333333332
SLITRK1	5.6512335	0.5572988333333333	0.06431283333333333	2.6296316666666666
WDR6	616.4105000000001	542.0356666666668	268.12483333333336	108.24621666666667
GEN1	8.805791666666666	3.372051666666667	3.048431666666667	2.684545
TMPRSS9	19.38217	3.827771666666667	6.568718333333332	20.668644166666667
AQP11	27.91712666666667	48.43948333333333	136.44183333333334	470.2496666666666
TMEM11	164.04833333333332	194.25016666666667	177.52316666666664	325.858
ZNF354B	62.34565	52.66781666666666	24.99495	14.089405
SHISA3	103.87675833333333	24.033846666666665	8.757098333333333	33.56801666666667
OR2D3	0.4574566666666667	0.0	0.44479266666666667	0.0
CALML5	0.0	0.0	0.0	0.0
PLEKHM3	9.296233333333333	14.614753333333335	17.523166666666665	12.756115000000001
HTR1A	0.1939983333333333	0.4664318333333333	0.10977833333333332	0.0
CCDC185	0.38405833333333333	0.7827601666666667	0.12493833333333333	0.0
FAM220A	50.90148333333334	43.44289999999999	86.67203333333333	37.580933333333334
DNAJC22	34.01555833333334	60.63471666666667	65.81833333333333	477.5051666666666
BEND3	4.677718333333333	5.835908333333333	6.444073333333333	21.942516666666663
NT5DC1	127.16619999999999	211.01733333333334	102.17345	82.15395000000001
GLDC	85.93594983333332	411.8968333333333	235.4085	940.7648333333333
COX14	1254.5620000000001	1284.3268333333333	1385.695	950.7310000000001
MCMDC2	2.5670275000000005	2.0098350000000003	3.7219866666666666	1.2890801666666667
TUBAL3	5.0259855	8.718024999999999	43.484399999999994	0.0
P4HTM	169.167	183.83383333333333	175.303	6.930986666666667
UCN3	3.668745	0.8823483333333333	326.28766666666667	0.0
DTX3	260.76144999999997	142.60500000000002	122.8345	253.60966666666664
KLHL11	10.863135	17.034683333333334	17.0329	36.69271666666667
AMBN	0.2947733333333334	0.0	0.0	0.0
CTXN1	70.50614333333333	69.32996666666666	11.344058333333331	17.352093333333332
SLC25A20	63.25163333333334	61.738616666666665	91.61876666666667	291.3711666666667
CA8	10.287483333333334	12.626384999999999	0.8686283333333332	13.748036666666666
CD28	3.26426	2.103213333333333	1.5109133333333336	2.57855
EPM2AIP1	78.23538333333335	52.7482	79.77458333333333	70.94285
ERBB4	5.276454666666667	12.910703333333332	9.185456666666665	15.307208333333335
MAF	0.0	0.0	0.0	1905.1299999999999
CTNNBIP1	35.929125	26.754983333333332	66.26490000000001	44.518499999999996
OR6B3	0.0	0.20070166666666667	0.253655	0.0
PSAPL1	0.9340216666666667	0.0	0.27834050000000005	0.1457095
OTOS	0.0	0.0	0.0	0.9773033333333333
ERN1	9.357161666666668	18.22865	16.899266666666666	47.3048
GPR35	18.672013333333332	40.37851666666666	0.9167088333333333	4.015021666666667
CSRNP3	4.831265	8.673998333333332	20.473066666666668	2.714648333333333
SUZ12	59.58813333333333	20.516666666666666	55.01448333333334	119.32799999999999
NSUN3	29.134366666666665	53.82186666666667	16.15025	30.796399999999995
KCTD12	87.92321666666668	52.553333333333335	125.4418	135.18766666666667
RPP25	82.98938333333332	33.362840000000006	9.951715	29.870526666666667
C5orf64	0.0	0.0	0.0	0.0
THBD	32.478616666666674	52.17511666666667	11.252780000000001	44.40436666666667
GP5	2.0301083333333336	0.10050783333333334	0.14369	1.1577033333333333
COX5A	4276.518333333334	4645.425	3083.7466666666674	10073.88
FAM132B	10.907733333333333	0.0	0.0	0.0
ZHX2	54.244049999999994	57.055200000000006	53.147333333333336	120.90486666666665
CPN2	26.218220000000002	6.816885	33.0766	1.3645406666666666
CPNE7	28.31876166666667	9.756721666666666	0.9344833333333332	6.958836666666666
CD300LB	4.455883333333333	4.282396666666666	0.0	0.7377333333333334
GDPD4	0.0	1.689335	0.18929600000000002	0.0
RIIAD1	1.2609883333333338	1.7689333333333332	2.801925	0.0
MPI	127.1637	125.02253333333334	106.92911666666667	128.77716666666666
H1FOO	0.0	0.0	0.0	1.1348066666666665
TMEM52	37.39364666666667	23.437226666666664	15.877034999999998	34.20773333333333
RNF186	201.21003999999996	201.93239833333337	257.1855	209.43666666666664
EFCAB13	18.986414999999997	7.969561666666667	0.6443041666666667	0.0
MSC	11376.941666666666	1343.9266666666667	262.743	0.0
APOLD1	0.0	0.0	0.0	0.0
FAM101A	6.466095	17.056403333333332	13.66621	7.214633333333334
EXOSC4	135.44178333333332	160.9615	179.69000000000003	166.88233333333335
DPY19L3	22.361800000000002	10.616668333333331	14.574910000000001	16.438550000000003
PFAS	26.03141666666667	22.819866666666666	30.595333333333333	33.61208333333333
HYI	178.92008333333334	176.35633333333337	348.3868333333333	191.064
C17orf62	58.98665	65.41258333333333	52.38325	23.133508333333335
GAK	197.245	154.58466666666666	144.60466666666665	249.44850000000005
TUFM	793.6696666666667	974.8808333333333	896.1428333333334	143.19571666666667
ERICH3	0.457074	0.118114	3.17517	0.6270635000000001
CTC1	37.30175	53.39363333333333	37.298049999999996	45.34738333333333
SEPW1	3002.561666666667	2853.578333333333	0.0	1194.7203333333334
EIF3K	1313.4906666666666	812.0338333333333	646.1481666666667	525.3545
SNX18	109.21296666666666	135.05283333333333	119.63900000000001	254.64899999999997
EXD1	0.10748583333333334	0.0	0.0	4.717481666666667
AURKB	9.405221666666668	3.5756583333333327	2.4567633333333334	3.2637699999999996
TAS1R2	0.0	0.0	0.0	0.0
C14orf39	2.925553666666667	0.1274795	0.0	0.0
C3orf38	48.31115	66.47295	51.90713333333333	123.93271666666668
TMEM107	9.214873333333333	11.292035	49.94188333333333	26.479816666666668
EXOC3L1	41.73541666666667	20.210616666666663	40.02908333333334	11.194501666666667
TRIML2	0.0	0.0	0.5739411666666666	0.0
RCC2	91.87161666666667	78.13300000000001	52.94591666666667	66.14641666666668
